generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid
0.463713,7389.682005,0.324646,14.733899,57.136649,48.000000,7.718556,0.728203,97.869425,1.686505,1.300000,38.646577,0.057953,0.109439,0.175919,16.949,0.204246,443.37,73.32,91.4,0.014895,0.985105,0,1
0.658647,6142.591934,0.120212,11.552570,52.694697,18.000000,8.371813,0.792942,106.362047,1.366788,1.794366,32.840349,0.075003,0.151989,0.222549,16.663,0.279375,530.01,110.88,99.4,0.014571,0.985429,0,1
0.445001,7800.000000,0.208822,10.000000,67.058804,33.572099,8.258016,0.900650,92.263438,1.608508,2.158951,34.908467,0.064519,0.119193,0.193027,20.287,0.228306,544.31,98.76,111.4,0.014527,0.985473,0,1
0.647562,5462.462101,0.143427,11.108182,50.000000,25.274178,8.427344,0.865267,98.736986,1.250000,1.468645,35.797663,0.265139,0.190725,0.213276,23.213,0.273138,757.32,151.83,107.1,0.012216,0.987784,1,1
0.631629,5963.593215,0.191150,10.167405,70.154555,21.007060,8.450000,0.658535,102.186937,1.304852,1.521997,35.769125,0.065105,0.129213,0.232881,13.308,0.288828,357.61,78.28,82.8,0.014546,0.985454,0,1
0.670366,4361.540964,0.118671,12.876005,81.402209,25.774520,8.241253,0.875741,85.245230,1.461474,2.400000,33.441046,0.064123,0.125149,0.153288,19.268,0.181498,699.77,100.83,104.1,0.013474,0.986526,0,1
0.515898,6536.911454,0.296435,10.000000,63.841657,39.657771,8.240360,0.695200,72.777268,1.377778,2.400000,39.903161,0.229250,0.160851,0.221691,19.643,0.284436,493.68,102.88,79.6,0.007519,0.992481,1,1
0.395333,7800.000000,0.374223,11.849225,63.856800,30.281182,8.356407,0.950000,81.024631,1.360717,2.276007,36.982972,0.055892,0.101117,0.132561,20.902,0.154152,709.24,88.38,118.4,0.011521,0.988479,0,1
0.594715,3497.360377,0.202704,16.988242,82.000000,20.084548,8.392673,0.950000,97.231736,1.535449,2.145181,25.394152,0.042073,0.073911,0.093312,17.379,0.101819,736.48,64.60,117.8,0.013487,0.986513,0,1
0.586877,4536.174687,0.168070,12.857784,71.384232,25.774585,8.075681,0.916738,84.247926,1.339506,2.320396,39.781976,0.049679,0.090631,0.131402,17.351,0.152361,618.84,76.44,114.7,0.011789,0.988211,0,1
0.620133,5785.239513,0.244025,11.333266,52.464232,27.203891,8.322949,0.854576,80.290305,1.349187,1.332014,36.800065,0.076176,0.151966,0.197155,19.980,0.248681,644.69,119.48,107.0,0.011568,0.988432,0,1
0.377107,6642.771638,0.080000,10.000000,60.285593,39.901342,8.434871,0.649202,87.333179,1.303877,2.298591,32.341501,0.067566,0.127214,0.180016,21.560,0.207785,449.02,75.98,81.6,0.014521,0.985479,0,1
0.280057,6702.177393,0.253483,11.492458,54.039200,35.944999,8.087166,0.681870,103.840314,1.672521,1.873813,41.414060,0.036190,0.052590,0.103995,19.207,0.101971,337.48,32.99,85.7,0.014741,0.985259,0,1
0.700815,7141.459858,0.205603,13.226395,52.665714,46.895544,8.450000,0.620000,83.115565,1.658970,2.055655,36.805466,0.313487,0.238871,0.314515,15.571,0.457791,460.87,136.25,77.8,0.012183,0.987817,1,1
0.644613,4299.611570,0.284045,15.870741,79.758008,38.650375,8.314983,0.886018,89.487909,1.536018,2.136383,32.035483,0.057266,0.108706,0.133380,19.059,0.153050,706.75,88.61,109.6,0.013867,0.986133,0,1
0.533401,6722.670999,0.080000,10.941610,65.425924,25.336185,8.292589,0.816945,102.927916,1.334977,2.012828,32.167284,0.235385,0.168070,0.203492,20.431,0.254319,660.38,126.32,98.8,0.014692,0.985308,1,1
0.698748,6359.291802,0.158846,10.732547,66.838494,42.305462,8.261348,0.764675,88.404459,1.372620,1.770386,26.961718,0.069023,0.131849,0.272966,14.840,0.346073,361.50,92.76,95.9,0.016906,0.983094,0,1
0.674902,7754.721304,0.340730,10.877692,75.768727,26.936220,8.143942,0.915397,100.560757,1.498351,1.948966,30.307529,0.260710,0.188292,0.225202,21.411,0.289487,749.08,158.57,109.3,0.015029,0.984971,1,1
0.607871,7363.670497,0.174840,11.183769,62.399304,39.575596,8.081570,0.668992,91.030529,1.739330,2.130783,33.825474,0.054322,0.098452,0.247280,12.702,0.289187,260.69,60.59,84.1,0.017006,0.982994,0,1
0.496536,5304.101046,0.267339,10.000000,58.007882,25.311454,7.892629,0.865618,92.461489,1.330396,1.491616,29.345729,0.040712,0.070448,0.141809,13.967,0.164820,420.87,56.10,108.4,0.014493,0.985507,0,1
0.657411,6697.501266,0.265095,11.537909,56.350512,33.568510,8.445132,0.758093,70.216551,1.335902,1.618100,36.249935,0.089909,0.187224,0.251658,17.944,0.340958,551.99,130.58,95.1,0.009259,0.990741,0,1
0.720000,5163.585008,0.086745,17.376004,50.439007,31.246571,8.092019,0.706808,98.662677,1.274974,1.550291,40.717346,0.060551,0.122625,0.180289,13.645,0.216601,470.51,79.74,88.7,0.015027,0.984973,0,1
0.720000,5896.895623,0.202303,10.000000,50.000000,19.203517,8.176563,0.878056,94.928922,1.750000,1.320709,30.204174,0.084582,0.172681,0.228390,19.409,0.297316,649.76,139.49,109.9,0.011671,0.988329,0,1
0.720000,7800.000000,0.206781,14.464735,68.659869,29.361960,8.450000,0.658232,106.504508,1.250000,1.499204,21.498358,0.275399,0.209260,0.299732,12.702,0.418953,449.77,126.72,82.8,0.014635,0.985365,1,1
0.390747,7800.000000,0.233732,11.591136,68.611184,37.586711,8.406405,0.915945,103.840422,1.616771,2.098085,22.258985,0.076801,0.147928,0.168683,25.000,0.200213,786.16,124.65,109.2,0.014730,0.985270,0,1
0.720000,7800.000000,0.279690,12.635994,63.799969,32.826031,8.264606,0.774564,79.441404,1.360044,1.812116,36.076222,0.107179,0.231695,0.283591,17.954,0.398432,619.36,165.11,95.8,0.009327,0.990673,0,1
0.635685,7800.000000,0.150888,11.703494,80.282167,47.226773,8.450000,0.620000,108.300411,1.302490,2.017645,37.888590,0.101188,0.217543,0.300061,15.310,0.423497,439.93,124.09,76.9,0.014794,0.985206,0,1
0.673846,7477.459101,0.207011,10.249244,50.000000,47.671749,7.901227,0.620000,98.308986,1.742015,2.075491,36.529902,0.046238,0.074694,0.249690,13.199,0.276075,181.52,42.61,78.0,0.016819,0.983181,0,1
0.556442,7297.638417,0.105542,10.000000,75.243307,48.000000,8.450000,0.655482,101.438786,1.301184,1.891846,28.981241,0.079654,0.154505,0.271181,19.464,0.311425,365.51,93.17,82.4,0.017221,0.982779,0,1
0.529855,6587.617525,0.175220,13.960313,81.226049,20.268249,7.993239,0.879429,99.328244,1.373885,2.400000,37.308721,0.053024,0.100165,0.143296,16.616,0.165897,601.65,81.04,106.2,0.015022,0.984978,0,1
0.720000,6773.773128,0.243190,10.000000,66.895392,36.875229,8.276000,0.909508,95.072302,1.717320,1.338462,36.783024,0.085837,0.169473,0.259347,20.633,0.344082,581.68,141.81,113.8,0.017143,0.982857,0,1
0.481333,5666.137323,0.288185,12.772649,82.000000,19.764715,7.924270,0.903565,106.508802,1.500901,1.954033,37.874713,0.042038,0.073897,0.117573,15.755,0.132386,555.83,61.43,113.3,0.012234,0.987766,0,1
0.630143,7800.000000,0.262100,15.555292,51.215192,28.958990,8.383003,0.676075,110.000000,1.315818,1.759302,41.025197,0.232687,0.172857,0.252057,13.193,0.331999,453.78,107.52,85.0,0.014675,0.985325,1,1
0.720000,7518.213401,0.112549,10.000000,56.090587,20.595221,8.450000,0.915169,80.610270,1.430058,1.883410,31.690635,0.117429,0.252381,0.292898,21.431,0.420940,771.79,212.49,106.4,0.011452,0.988548,0,1
0.475050,6809.829570,0.217689,10.000000,60.658778,30.534572,8.052039,0.796669,80.120364,1.431139,2.400000,35.312306,0.233361,0.162252,0.196473,22.784,0.245556,643.91,118.92,89.8,0.015015,0.984985,1,1
0.633332,6896.271231,0.236260,16.640272,53.168432,18.000000,7.728942,0.629108,85.206706,1.631150,1.628184,34.793773,0.030210,0.052702,0.175600,5.604,0.208927,184.79,30.50,79.9,0.016580,0.983420,0,1
0.635612,5936.253429,0.183403,10.000000,50.000000,31.723391,8.435274,0.781978,70.446810,1.275613,2.113874,36.717503,0.067149,0.129956,0.252479,13.958,0.344585,393.94,93.49,97.8,0.013979,0.986021,0,1
0.720000,5471.564693,0.136673,13.069614,53.708107,22.632442,8.276100,0.866156,104.416109,1.250000,2.120594,33.825193,0.064770,0.126048,0.191033,17.292,0.228510,559.35,100.44,108.4,0.014589,0.985411,0,1
0.649438,6537.337125,0.163444,10.000000,51.764591,18.000000,8.307152,0.871146,92.194967,1.341165,1.904594,32.056774,0.084640,0.173598,0.235088,18.523,0.309419,629.60,139.13,109.0,0.011970,0.988030,0,1
0.720000,6027.158922,0.279148,10.000000,65.380524,19.108249,8.229482,0.798318,77.812604,1.389604,2.260434,35.893159,0.043535,0.078213,0.221623,8.466,0.287765,275.74,57.44,99.8,0.014121,0.985879,0,1
0.543187,5947.621611,0.103672,14.452420,51.340195,20.872754,8.450000,0.677424,103.506087,1.303513,1.579563,33.646578,0.029849,0.048686,0.165360,8.235,0.172449,195.21,30.34,85.1,0.016913,0.983087,0,1
0.296775,6853.434129,0.154389,12.294337,73.142144,33.588127,8.397033,0.697475,84.467979,1.750000,2.205552,35.022962,0.032297,0.055092,0.123569,10.904,0.137281,304.35,35.35,87.6,0.016992,0.983008,0,1
0.614161,4898.070984,0.123182,10.000000,57.616501,26.941046,8.015955,0.887690,78.696641,1.250000,2.382099,36.946802,0.054177,0.098896,0.166265,17.270,0.201330,516.77,80.77,110.7,0.011837,0.988163,0,1
0.673514,7800.000000,0.188658,12.190693,66.801096,26.184506,7.676921,0.840410,101.622915,1.750000,2.019275,37.145452,0.115961,0.070070,0.201764,10.109,0.238314,285.65,54.18,105.2,0.017084,0.982916,1,1
0.472862,7076.566538,0.194531,10.652441,52.097607,47.616043,8.395023,0.897299,79.457247,1.730719,1.822930,34.919560,0.114519,0.238068,0.261657,25.000,0.454922,799.03,196.53,103.5,0.009902,0.990098,0,1
0.592783,7331.834543,0.195678,13.729804,61.744908,18.171756,8.310511,0.698796,71.667601,1.580030,1.817155,40.834262,0.071627,0.149224,0.234430,12.153,0.309046,435.35,95.94,87.8,0.011794,0.988206,0,1
0.720000,6820.883705,0.131835,11.995123,54.233353,25.866247,8.302740,0.848707,95.918792,1.328997,1.841990,30.697274,0.303418,0.227006,0.270772,19.946,0.371440,696.39,177.25,103.9,0.014837,0.985163,1,1
0.532620,5068.796866,0.110414,16.432369,51.456777,26.249248,8.450000,0.728698,110.000000,1.304539,1.488902,39.084705,0.158889,0.109521,0.146184,15.458,0.168928,534.32,73.42,91.4,0.014625,0.985375,1,1
0.720000,7232.271244,0.396312,11.935092,78.248610,47.764395,7.911897,0.886447,96.080639,1.250000,1.908163,28.664847,0.094007,0.192434,0.238578,22.346,0.309488,699.78,156.94,107.3,0.014820,0.985180,0,1
0.565755,7329.302480,0.174117,12.030187,75.028289,21.659586,8.053086,0.914047,94.833691,1.750000,2.283167,42.000000,0.064635,0.127255,0.192690,16.202,0.239962,590.80,107.01,114.3,0.011698,0.988302,0,1
0.651124,7800.000000,0.403379,11.524467,71.710847,32.431937,8.096576,0.798970,74.338471,1.649242,2.289833,30.870060,0.063620,0.124624,0.225551,13.729,0.291138,432.07,91.61,100.1,0.011871,0.988129,0,1
0.715725,7176.071799,0.147259,10.851912,50.000000,23.578887,8.381840,0.670401,98.822749,1.714467,1.548855,33.962207,0.330189,0.252411,0.319482,16.721,0.469466,518.39,155.68,84.3,0.014621,0.985379,1,1
0.720000,7005.134804,0.249233,10.000000,60.795765,37.027846,8.057426,0.929261,87.419308,1.455021,1.312486,20.579339,0.340729,0.251891,0.273419,25.000,0.424126,837.88,215.35,114.5,0.015021,0.984979,1,1
0.631057,7793.955176,0.316297,12.812230,57.007744,25.832903,8.061367,0.851366,105.136504,1.476283,2.007880,20.618460,0.073897,0.147250,0.226743,17.302,0.278499,541.13,115.33,104.9,0.014829,0.985171,0,1
0.668657,6177.320955,0.317878,10.000000,77.286082,27.766019,8.149097,0.630315,110.000000,1.253758,1.582953,42.000000,0.087377,0.183472,0.244480,16.877,0.321582,462.96,106.39,79.3,0.014768,0.985232,0,1
0.584513,6215.151108,0.163343,10.000000,51.828686,25.761800,8.320188,0.729912,96.556867,1.250000,1.661861,36.952167,0.084333,0.171073,0.235548,19.469,0.302451,518.84,114.88,91.6,0.014533,0.985467,0,1
0.623382,6713.389905,0.165714,10.341527,74.304148,43.347072,8.385886,0.620000,110.000000,1.750000,2.348566,30.024679,0.091741,0.192057,0.258344,17.917,0.338965,451.11,109.55,74.5,0.015278,0.984722,0,1
0.576977,5437.582479,0.230764,10.810256,65.594735,35.926684,8.171054,0.856361,87.948994,1.623182,2.400000,38.734116,0.078197,0.152343,0.181716,23.809,0.223073,702.66,120.02,96.5,0.014733,0.985267,0,1
0.711109,5734.730851,0.192769,10.000000,55.340239,28.824459,7.686176,0.944602,69.082876,1.250000,1.408852,38.935312,0.076513,0.151423,0.229503,17.857,0.327808,609.98,131.59,118.1,0.011802,0.988198,0,1
0.708049,5916.469644,0.175531,12.036719,52.713880,31.844188,8.327063,0.753666,105.294756,1.366804,1.840716,34.760953,0.094647,0.198304,0.245798,19.756,0.323532,595.10,137.50,93.0,0.014774,0.985226,0,1
0.720000,7302.539599,0.326930,12.747344,61.042938,35.876413,8.279025,0.932228,83.138489,1.709014,1.307159,35.988501,0.074036,0.147645,0.231898,16.578,0.304453,580.90,126.63,116.6,0.012032,0.987968,0,1
0.585546,7277.154632,0.146573,10.248185,79.270714,22.693102,8.345660,0.689999,90.885115,1.250000,2.075931,39.212968,0.097200,0.208108,0.263003,17.093,0.359526,534.36,132.11,83.7,0.015017,0.984983,0,1
0.635503,6545.186095,0.230260,10.921217,50.000000,22.595366,8.313477,0.938191,104.370644,1.561976,2.400000,38.955004,0.087218,0.175699,0.212818,22.818,0.270862,758.07,151.65,105.2,0.014736,0.985264,0,1
0.636818,3618.054369,0.385098,17.565631,54.790694,40.613145,8.064649,0.916884,84.347812,1.511188,1.829862,24.346337,0.039637,0.066040,0.100939,17.359,0.110425,587.11,55.71,114.7,0.014830,0.985170,0,1
0.439109,7380.705051,0.217693,15.505183,52.450529,19.221100,8.385614,0.676211,103.583574,1.250000,2.002110,42.000000,0.163233,0.115122,0.167162,13.406,0.198135,455.79,71.62,85.1,0.014710,0.985290,1,1
0.673386,7680.127573,0.320602,10.637318,80.879264,18.000000,8.115516,0.672579,92.649494,1.339217,2.167313,18.642213,0.073148,0.148786,0.257861,13.052,0.336895,379.82,92.06,84.5,0.014830,0.985170,0,1
0.703533,5638.888145,0.112438,13.627778,65.538003,24.753635,8.450000,0.950000,98.475287,1.483822,2.400000,29.037981,0.045949,0.083698,0.184968,12.055,0.216896,420.73,73.15,118.8,0.017026,0.982974,0,1
0.686628,4503.994219,0.121002,10.087384,65.595944,27.537149,8.375036,0.875132,91.929908,1.304430,1.302669,35.374340,0.073761,0.145600,0.188137,20.359,0.234420,662.86,117.23,109.5,0.011671,0.988329,0,1
0.482245,6167.351654,0.176870,11.801761,64.252191,35.365507,8.203969,0.684843,87.318520,1.347535,2.400000,39.836523,0.068078,0.134657,0.176709,18.586,0.213577,510.77,84.84,82.8,0.014704,0.985296,0,1
0.476970,7420.160504,0.247493,13.610918,53.075984,31.203322,8.260103,0.949946,94.603130,1.496923,1.760326,33.950119,0.068886,0.132641,0.177739,20.711,0.213394,693.83,115.92,118.8,0.014719,0.985281,0,1
0.608456,7291.975469,0.257332,12.493947,61.877914,34.054624,7.796723,0.929800,87.679458,1.308092,2.400000,41.281291,0.211944,0.144418,0.194560,21.150,0.241534,675.49,123.54,106.7,0.015024,0.984976,1,1
0.487078,7052.994309,0.372670,10.000000,58.522648,29.065679,8.139923,0.674663,69.959298,1.421356,1.847526,38.783616,0.070280,0.139967,0.190077,18.064,0.237416,486.23,86.88,84.8,0.011688,0.988312,0,1
0.549194,7643.007842,0.184952,14.671518,66.078808,28.233711,8.270195,0.927655,83.129084,1.649445,2.111518,24.738337,0.047227,0.088271,0.194449,10.748,0.240320,412.15,75.33,116.0,0.012085,0.987915,0,1
0.658570,7800.000000,0.167360,10.172587,66.859644,28.607928,8.370243,0.942065,89.977971,1.258010,2.400000,35.820852,0.317414,0.234729,0.275890,22.602,0.385230,784.46,203.44,102.7,0.014803,0.985197,1,1
0.527594,7800.000000,0.150160,15.406209,55.078252,29.098849,8.450000,0.950000,93.466402,1.750000,2.280273,35.177212,0.234592,0.168547,0.202922,19.814,0.254575,772.28,147.31,115.1,0.014899,0.985101,1,1
0.559619,7800.000000,0.166350,10.000000,67.563313,34.532847,8.296174,0.874509,98.516689,1.750000,1.300000,26.760230,0.096337,0.197517,0.255493,21.903,0.337111,661.68,158.91,109.4,0.014547,0.985453,0,1
0.709598,7311.406136,0.252109,17.846935,59.561615,31.954744,8.275967,0.922378,106.699967,1.278372,1.675707,42.000000,0.057866,0.111697,0.214537,13.151,0.254220,470.01,94.78,115.4,0.017367,0.982633,0,1
0.714570,7666.878482,0.307468,10.066433,65.818854,30.965713,8.082677,0.942782,89.417164,1.707960,2.400000,42.000000,0.090842,0.183468,0.262306,20.476,0.353611,645.39,159.13,113.8,0.014603,0.985397,0,1
0.720000,6841.408634,0.143657,11.830376,78.800776,20.452687,8.140109,0.647772,82.286185,1.255978,2.026747,35.385723,0.096320,0.208383,0.285009,14.021,0.399355,463.54,124.19,80.5,0.011496,0.988504,0,1
0.669922,6730.395724,0.262824,11.017298,65.490495,41.299082,8.149255,0.879037,102.425048,1.365849,1.965233,38.683091,0.099878,0.204774,0.242441,24.191,0.320340,726.67,165.60,103.7,0.014854,0.985146,0,1
0.720000,6777.260746,0.101582,12.034729,71.118905,37.654743,8.450000,0.839950,88.793719,1.506345,2.165584,39.809032,0.312777,0.234634,0.279390,20.047,0.392419,690.39,181.31,99.4,0.012309,0.987691,1,1
0.720000,6383.532617,0.253136,10.353459,62.666579,27.619692,8.320642,0.943854,92.816651,1.488097,2.319106,21.445610,0.070380,0.134632,0.224009,18.783,0.274190,555.20,116.91,117.0,0.014526,0.985474,0,1
0.720000,6647.351073,0.396751,12.361095,55.504961,39.729199,7.929528,0.935246,86.928309,1.482251,1.430448,33.136298,0.082875,0.163753,0.213450,22.199,0.288944,702.23,140.90,116.9,0.014864,0.985136,0,1
0.632137,7202.374148,0.194971,10.000000,64.086988,38.771819,8.450000,0.830557,83.855589,1.250000,2.400000,38.423137,0.101654,0.208738,0.281182,21.905,0.384961,603.45,159.50,91.2,0.014636,0.985364,0,1
0.600894,7800.000000,0.216744,10.000000,65.937236,26.990922,8.171502,0.620000,59.129585,1.598971,2.000344,38.613677,0.109285,0.237752,0.300333,16.453,0.438942,480.37,135.61,74.8,0.004682,0.995318,0,1
0.520648,6961.077824,0.169464,11.282783,77.198668,38.304077,8.403373,0.654689,86.435693,1.285588,1.341441,42.000000,0.069116,0.138833,0.240466,13.564,0.306921,369.94,83.62,82.3,0.014024,0.985976,0,1
0.682768,5979.638454,0.307073,15.489867,70.201754,45.500922,8.320643,0.671445,96.203581,1.483925,1.532444,39.986912,0.223942,0.165158,0.224043,14.709,0.286075,484.44,102.02,84.4,0.012343,0.987657,1,1
0.670736,7404.891473,0.390578,10.267179,50.000000,21.986491,8.240627,0.875850,85.275701,1.517942,1.710383,31.129544,0.079969,0.160653,0.210168,20.166,0.267072,655.26,129.45,109.6,0.011999,0.988001,0,1
0.661376,7456.594250,0.377943,10.000000,61.476976,30.142853,7.767448,0.950000,98.449459,1.320394,2.400000,41.887882,0.050191,0.084535,0.207920,16.353,0.238165,378.03,73.88,118.5,0.017064,0.982936,0,1
0.451024,6496.976489,0.241161,11.198367,76.415629,32.720772,8.295035,0.708754,85.709132,1.652852,1.668390,35.519154,0.045090,0.083780,0.177876,11.076,0.216670,326.72,54.63,89.0,0.014307,0.985693,0,1
0.536611,6701.492849,0.133864,12.283381,54.286717,41.794267,8.060938,0.620000,93.532555,1.728416,1.887914,35.910571,0.062861,0.121253,0.208498,15.876,0.247949,352.89,69.16,78.0,0.014591,0.985409,0,1
0.694209,6477.363482,0.200189,12.996869,69.002139,42.121408,8.447286,0.897612,91.595633,1.497525,2.400000,35.321248,0.058943,0.108717,0.231796,15.102,0.273558,412.04,89.78,112.3,0.016924,0.983076,0,1
0.555937,5587.650218,0.329572,10.000000,59.806108,26.927731,8.065758,0.908858,90.761996,1.577817,2.287395,29.981543,0.204853,0.135128,0.159335,24.711,0.188937,754.38,112.99,102.7,0.014991,0.985009,1,1
0.520991,7578.360010,0.364124,10.654737,72.858797,21.119275,7.977287,0.739987,109.228705,1.489765,1.513780,29.726924,0.037901,0.063475,0.175578,11.716,0.183386,261.83,43.21,92.8,0.016964,0.983036,0,1
0.675992,6671.209937,0.143564,12.641271,56.063664,27.128832,8.239101,0.807671,91.458651,1.307616,2.228500,31.730432,0.075313,0.152178,0.232219,16.290,0.296071,518.02,113.08,101.2,0.014772,0.985228,0,1
0.408301,6829.701843,0.177388,11.580107,62.119749,22.153611,8.448159,0.814947,97.839378,1.417979,2.398750,42.000000,0.190568,0.130358,0.159202,19.934,0.190170,653.10,97.74,96.0,0.014630,0.985370,1,1
0.690301,7326.447823,0.116039,11.604141,65.751539,38.743959,7.950023,0.799674,76.545978,1.723643,2.328815,36.192711,0.067421,0.131442,0.250848,13.864,0.334835,410.11,96.70,100.2,0.011963,0.988037,0,1
0.540756,6042.664147,0.157478,11.984620,73.309486,20.955386,7.961938,0.674402,97.436744,1.645390,2.124056,24.835976,0.062405,0.031984,0.147712,6.217,0.154255,142.92,19.84,84.7,0.016912,0.983088,1,1
0.720000,6752.852819,0.120601,10.000000,57.686461,18.760453,8.450000,0.921040,100.894313,1.308063,1.740062,36.908049,0.106568,0.226281,0.261468,21.477,0.358221,780.13,191.74,110.4,0.012523,0.987477,0,1
0.577627,5021.237149,0.221482,12.960423,70.010285,31.115772,8.241656,0.950000,100.519523,1.651173,1.300000,39.143387,0.059102,0.111543,0.147275,19.299,0.173550,704.20,97.49,118.8,0.011246,0.988754,0,1
0.627412,6902.314401,0.165757,10.000000,66.191370,44.445429,8.305653,0.940155,61.433758,1.488882,2.379358,31.907831,0.074743,0.143833,0.284905,14.286,0.458881,464.54,124.41,117.3,0.014034,0.985966,0,1
0.502301,6047.649787,0.141358,10.000000,76.552038,38.114385,8.289997,0.865257,78.970470,1.555121,1.826848,31.180051,0.088426,0.177415,0.193550,25.000,0.243690,776.25,141.23,103.0,0.009227,0.990773,0,1
0.602980,5436.629006,0.138871,10.000000,50.000000,24.069156,8.450000,0.845337,97.273668,1.373689,1.394953,37.382566,0.069790,0.133334,0.206404,19.733,0.252182,534.45,103.69,105.8,0.016958,0.983042,0,1
0.508888,6524.992622,0.242853,10.000000,54.023363,20.068688,8.076104,0.806555,71.154607,1.414377,1.638721,39.835206,0.080102,0.161269,0.183459,21.871,0.229375,693.91,119.67,97.7,0.009446,0.990554,0,1
0.710979,6763.551028,0.160133,13.624019,55.221663,23.266472,7.842725,0.879898,93.496981,1.330919,1.839263,37.102336,0.052091,0.098380,0.199658,12.277,0.248112,424.34,79.64,110.1,0.011994,0.988006,0,1
0.720000,5275.053820,0.272278,11.320015,73.839667,26.633667,8.233971,0.865014,67.890782,1.544639,1.537861,35.202485,0.068694,0.136398,0.182670,18.081,0.227350,632.16,108.55,108.0,0.007083,0.992917,0,1
0.662383,5966.395052,0.158185,15.008681,50.000000,27.458036,8.305792,0.675979,110.000000,1.250000,1.442524,42.000000,0.213710,0.156461,0.217413,14.439,0.274452,476.12,97.30,84.9,0.014686,0.985314,1,1
0.542871,6383.375445,0.209976,14.514036,65.853923,23.937068,8.239208,0.751632,104.326446,1.294038,1.806644,37.265522,0.184888,0.130866,0.177336,15.651,0.213306,542.87,90.49,94.3,0.015035,0.984965,1,1
0.642885,7011.699158,0.176311,10.764423,72.798188,18.297281,8.450000,0.700792,77.873996,1.295413,1.811449,34.652537,0.096649,0.207695,0.263029,16.496,0.360252,541.59,133.91,86.4,0.009431,0.990569,0,1
0.450968,7039.583280,0.179343,10.000000,58.679401,36.398004,8.110215,0.639371,67.510600,1.382869,1.455865,29.650804,0.071373,0.142914,0.233059,15.063,0.305936,383.73,84.06,80.4,0.011879,0.988121,0,1
0.720000,7191.931740,0.391605,11.947309,58.417895,48.000000,7.799556,0.831861,80.284341,1.745055,1.300000,38.236298,0.315022,0.230095,0.258752,25.000,0.355674,723.99,176.09,104.2,0.015019,0.984981,1,1
0.678612,7800.000000,0.264762,13.765320,65.611309,22.518598,8.173978,0.916575,83.647858,1.446690,2.316139,38.437362,0.074790,0.153039,0.229051,15.180,0.299063,599.38,129.05,114.6,0.012063,0.987937,0,1
0.720000,7730.909826,0.265413,11.557057,71.675979,45.585113,7.871616,0.794063,70.471469,1.750000,1.413685,30.492444,0.057865,0.106934,0.294752,8.975,0.421611,281.95,78.12,99.5,0.014131,0.985869,0,1
0.617239,5485.986567,0.251595,10.000000,54.313629,24.997624,7.687571,0.821040,96.727296,1.426146,1.877014,35.419486,0.035744,0.055148,0.147168,14.465,0.156830,301.12,41.66,102.8,0.016817,0.983183,0,1
0.544385,7638.310602,0.316442,15.396185,50.903708,37.750337,7.463229,0.734986,110.000000,1.697149,1.490402,38.880008,0.130466,0.083037,0.151258,14.210,0.172689,394.90,56.15,92.2,0.014948,0.985052,1,1
0.689159,7800.000000,0.368716,12.531301,68.294741,31.971258,7.555939,0.787891,85.314717,1.749508,2.246045,32.579736,0.063332,0.122786,0.203517,15.919,0.251118,465.24,89.00,95.6,0.013961,0.986039,0,1
0.621027,5299.902894,0.245627,11.608726,62.708070,30.217021,7.679975,0.950000,92.686708,1.252715,1.398751,41.608134,0.074992,0.145050,0.167459,23.845,0.203169,805.36,126.77,117.7,0.013491,0.986509,0,1
0.603211,7800.000000,0.273497,13.001931,55.877621,31.552510,8.183921,0.646386,98.303434,1.679566,2.156877,33.943345,0.046495,0.083413,0.222161,10.772,0.252841,237.53,49.60,81.3,0.014578,0.985422,0,1
0.703426,7390.263127,0.111782,10.720958,50.326805,24.603400,8.450000,0.830060,110.000000,1.662028,2.331675,40.807266,0.107802,0.228567,0.285631,20.286,0.400436,650.10,174.55,95.3,0.014811,0.985189,0,1
0.718140,6370.869691,0.158352,10.334837,65.779908,32.886978,8.127315,0.772838,87.633985,1.689203,2.400000,33.654146,0.083418,0.168174,0.254629,18.266,0.331533,499.57,119.57,96.2,0.014551,0.985449,0,1
0.662594,6151.645491,0.319010,11.092987,58.146975,35.639564,8.292086,0.824707,89.313082,1.341604,1.725167,38.168717,0.094428,0.193178,0.216135,24.106,0.277801,721.43,146.57,100.4,0.014673,0.985327,0,1
0.707153,5555.747726,0.111375,10.000000,67.049943,22.870146,8.349160,0.950000,93.653819,1.250000,2.225848,40.236492,0.091738,0.188193,0.217698,22.596,0.282655,803.77,164.48,106.1,0.015016,0.984984,0,1
0.702870,5356.499134,0.191499,12.777733,61.916563,41.375827,8.247582,0.752363,76.909785,1.309312,1.940605,35.844531,0.064234,0.126360,0.218822,14.215,0.280752,425.21,87.46,94.4,0.011951,0.988049,0,1
0.699518,5242.614532,0.223332,10.715229,58.942014,31.294986,8.336461,0.939104,66.875793,1.314251,1.809693,40.855174,0.091501,0.184544,0.202076,25.000,0.268060,839.38,159.44,109.0,0.009392,0.990608,0,1
