generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid
0.674805,7800.000000,0.080000,10.248268,52.129546,47.551975,8.427903,0.929934,64.982465,1.334657,1.449077,30.633060,0.155793,0.345160,0.374528,25.000,0.711113,838.78,295.30,110.5,0.000954,0.999046,0,1
0.707508,7800.000000,0.147724,12.770958,51.041696,46.334678,8.285056,0.938504,81.094634,1.415777,1.300000,20.532789,0.392848,0.297310,0.322207,25.000,0.494036,847.56,256.70,117.3,0.012517,0.987483,1,1
0.718434,7800.000000,0.080000,10.605003,53.161404,48.000000,8.450000,0.935384,73.823169,1.338743,1.363914,25.758786,0.451387,0.350963,0.380291,25.000,0.704086,844.88,302.02,113.7,0.009876,0.990124,1,1
0.663991,7123.048521,0.093204,10.000000,50.000000,48.000000,8.235580,0.930654,66.900560,1.327190,1.662752,27.942912,0.150614,0.331306,0.362741,25.000,0.696328,831.92,283.66,108.0,0.007508,0.992492,0,1
0.700974,7687.400242,0.080000,11.583151,50.000000,45.817027,8.151242,0.944909,78.696545,1.382756,1.300000,27.008803,0.071870,0.132630,0.335026,12.955,0.535277,366.11,115.30,118.1,0.014623,0.985377,0,1
0.720000,6383.757178,0.159184,11.351162,53.156074,47.306615,8.394290,0.950000,77.154305,1.348538,1.300000,29.897745,0.390787,0.295220,0.319587,25.000,0.561960,858.89,258.02,116.9,0.009851,0.990149,1,1
0.651440,7761.175185,0.080000,12.843704,51.687815,47.040788,8.450000,0.950000,69.818180,1.250000,1.349230,27.086029,0.116765,0.246622,0.310485,21.429,0.482367,738.54,215.55,118.4,0.006893,0.993107,0,1
0.696978,7022.003022,0.125990,12.039838,52.839613,41.291277,8.450000,0.950000,70.642693,1.301791,1.650177,24.603387,0.130300,0.279152,0.302678,25.000,0.473003,857.52,243.98,115.1,0.009035,0.990965,0,1
0.720000,7800.000000,0.080000,10.000000,52.757495,47.336417,8.435408,0.899233,76.991908,1.327398,1.304024,18.799984,0.121732,0.256666,0.389181,20.003,0.706893,580.43,212.34,112.5,0.012197,0.987803,0,1
0.720000,7800.000000,0.080000,10.000000,50.779121,42.350104,8.392431,0.925832,62.154763,1.337213,1.300000,21.860802,0.162467,0.362883,0.391364,25.000,0.755170,840.19,309.09,111.9,0.009197,0.990803,0,1
0.720000,7800.000000,0.080000,10.000000,55.531155,46.734968,8.195960,0.949168,78.243803,1.324757,1.343889,22.787387,0.122281,0.255471,0.388133,21.427,0.719389,611.45,223.09,118.7,0.012242,0.987758,0,1
0.623265,7462.551902,0.127360,10.002958,50.000000,42.576560,8.209088,0.919090,64.641244,1.250000,1.381241,24.306802,0.149750,0.329366,0.356124,25.000,0.683608,831.95,278.50,110.7,0.006840,0.993160,0,1
0.678607,7800.000000,0.126739,10.011287,50.000000,48.000000,8.335909,0.908606,69.840134,1.418474,1.354799,25.099258,0.446404,0.346405,0.374992,25.000,0.709721,821.48,289.57,110.2,0.010009,0.989991,1,1
0.655775,7800.000000,0.080000,11.729996,50.000000,48.000000,8.317154,0.885864,87.484771,1.260045,1.433258,30.481762,0.085742,0.165806,0.318580,17.601,0.462052,451.24,135.13,110.8,0.014553,0.985447,0,1
0.719453,7467.683217,0.108468,10.996181,51.387164,40.571834,8.345068,0.950000,91.609799,1.250000,1.456232,25.499967,0.142953,0.311314,0.339032,25.000,0.581053,853.77,272.09,115.4,0.014676,0.985324,0,1
0.698414,6967.593971,0.080000,10.000000,52.981506,43.565965,8.211884,0.905750,60.334457,1.462273,1.337640,21.218844,0.152011,0.335414,0.361295,25.000,0.676404,822.98,279.50,109.8,0.006961,0.993039,0,1
0.720000,7130.385450,0.193346,10.244956,50.000000,42.883795,8.450000,0.950000,67.697427,1.267636,1.301869,19.503342,0.432461,0.333624,0.360466,25.000,0.698688,860.55,291.59,115.4,0.010008,0.989992,1,1
0.650680,7743.999550,0.080000,11.797120,50.000000,45.148619,8.276098,0.937196,74.774703,1.479270,1.499675,18.000000,0.403723,0.307126,0.332463,25.000,0.550580,847.35,264.81,115.2,0.010012,0.989988,1,1
0.720000,7127.661231,0.080000,10.244627,56.988116,48.000000,8.280519,0.907511,78.386342,1.337586,1.462424,29.513638,0.115242,0.237394,0.361076,21.491,0.622403,583.96,198.20,113.5,0.009849,0.990151,0,1
0.720000,7619.897442,0.142255,10.000000,59.124943,46.251768,8.267187,0.856956,66.229479,1.317647,1.533421,24.271948,0.111488,0.234431,0.354889,17.857,0.604387,554.04,184.83,107.3,0.011807,0.988193,0,1
0.674467,7596.940142,0.080000,11.642292,53.154623,40.044783,8.413756,0.950000,76.595235,1.250000,1.478849,23.137309,0.067383,0.124331,0.314073,11.994,0.476958,368.07,108.67,118.8,0.014605,0.985395,0,1
0.720000,7800.000000,0.082160,11.483072,54.945949,47.411139,8.327338,0.899432,75.378300,1.250000,1.599769,22.285513,0.427928,0.329338,0.357384,25.000,0.588772,811.21,272.52,109.5,0.009942,0.990058,1,1
0.720000,7507.461038,0.108692,10.000000,53.924463,43.501268,8.439039,0.915951,74.780736,1.250000,1.300000,24.381477,0.444180,0.344346,0.372925,25.000,0.692200,827.76,290.17,111.7,0.009864,0.990136,1,1
0.653757,7633.233003,0.131245,10.712165,50.000000,45.013093,8.450000,0.914182,69.209206,1.266430,1.300000,23.287692,0.127914,0.274914,0.346232,21.429,0.617923,710.43,231.22,114.4,0.007509,0.992491,0,1
0.720000,7627.435813,0.129620,10.000000,56.241943,44.119694,8.240378,0.950000,76.270223,1.319560,1.372343,26.218154,0.115563,0.240635,0.365411,20.156,0.659699,612.30,210.32,118.8,0.009899,0.990101,0,1
0.703324,7800.000000,0.127349,10.150663,55.553662,46.110519,8.450000,0.882918,76.672151,1.386942,1.392057,22.386630,0.115868,0.241898,0.366922,19.900,0.634474,569.69,196.49,110.5,0.012192,0.987808,0,1
0.720000,7800.000000,0.090760,10.104895,52.691719,47.991685,8.450000,0.926842,74.703381,1.250000,1.392143,20.146005,0.464914,0.363378,0.394197,25.000,0.757259,836.20,309.85,112.0,0.009823,0.990177,1,1
0.693067,7007.418591,0.105739,11.040103,50.000000,43.010134,8.341927,0.921079,72.995399,1.276570,1.300000,25.459337,0.125198,0.267685,0.337549,21.510,0.586768,714.90,226.83,113.4,0.010010,0.989990,0,1
0.711474,7200.531716,0.088172,10.000000,51.297691,41.084004,8.322191,0.950000,65.841323,1.317235,1.300000,24.258894,0.153946,0.340428,0.367741,25.000,0.706935,860.73,297.53,114.7,0.009152,0.990848,0,1
0.720000,7448.195911,0.096835,11.194048,54.833392,45.318022,8.450000,0.923684,75.575125,1.348384,1.300000,24.306484,0.420746,0.322809,0.349207,25.000,0.594292,835.69,274.32,114.0,0.010014,0.989986,1,1
0.658022,7270.353509,0.080734,10.000000,50.000000,48.000000,8.380765,0.905026,77.718120,1.350711,1.300000,21.800023,0.113898,0.236182,0.358073,20.297,0.648604,584.25,196.65,113.2,0.012206,0.987794,0,1
0.653750,7344.517643,0.080000,10.000000,50.000000,40.703313,8.450000,0.908247,79.738464,1.307358,1.300000,20.938194,0.131719,0.282316,0.357019,22.732,0.648632,702.92,235.90,113.6,0.012199,0.987801,0,1
0.720000,6424.861139,0.100830,10.000000,50.000000,48.000000,8.443703,0.925603,76.120527,1.353624,1.300000,25.134588,0.151367,0.333565,0.361408,25.000,0.696904,836.12,284.05,112.5,0.009819,0.990181,0,1
0.623969,7359.292077,0.080000,10.229753,60.506656,41.457685,8.450000,0.950000,70.166593,1.271417,1.426418,23.434797,0.132843,0.284870,0.308511,25.000,0.519778,858.54,248.98,114.4,0.006912,0.993088,0,1
0.715542,7800.000000,0.080000,11.319470,53.215395,48.000000,8.450000,0.883052,68.119247,1.402090,1.300000,30.127852,0.073810,0.140694,0.354196,10.928,0.577511,343.30,114.30,110.5,0.014162,0.985838,0,1
0.674137,7579.973286,0.088038,10.000000,54.908825,46.793382,8.290412,0.950000,85.030920,1.280581,1.640964,22.161077,0.151715,0.334132,0.366747,25.000,0.723321,847.10,292.03,109.7,0.014751,0.985249,0,1
0.647680,7165.159773,0.080000,10.000000,50.000000,34.181010,8.450000,0.922438,70.499216,1.298006,1.384706,18.000000,0.135425,0.291695,0.315439,25.000,0.527759,834.85,247.54,112.2,0.009191,0.990809,0,1
0.720000,7700.488019,0.080000,10.000000,53.794680,47.720658,8.450000,0.909905,70.883306,1.331197,1.347555,28.369295,0.121909,0.257842,0.390799,19.602,0.724637,587.57,215.84,113.8,0.009902,0.990098,0,1
0.694704,7800.000000,0.121957,10.000000,50.785399,46.035408,8.383347,0.936758,77.991740,1.334212,1.300000,29.218361,0.120431,0.250942,0.381057,21.331,0.702699,603.77,216.27,117.1,0.012207,0.987793,0,1
0.720000,6928.578016,0.080000,11.286647,56.929182,48.000000,8.267379,0.883867,79.385684,1.364008,1.508684,19.991617,0.106130,0.214178,0.326934,21.522,0.496282,566.71,174.16,110.6,0.012237,0.987763,0,1
0.720000,7800.000000,0.080000,10.000000,51.925306,48.000000,8.418209,0.939014,77.086768,1.405102,1.300087,26.239921,0.468139,0.366339,0.397498,25.000,0.780079,846.99,316.48,113.4,0.009828,0.990172,1,1
0.720000,7311.726843,0.080000,10.919995,58.877413,46.278546,8.280811,0.950000,61.283341,1.324945,1.390725,31.763627,0.108022,0.225668,0.340658,17.857,0.593166,615.93,197.23,118.8,0.009305,0.990695,0,1
0.683313,7551.384526,0.126367,11.121104,50.143649,38.915367,8.450000,0.921188,70.454395,1.376087,1.347819,25.327273,0.121802,0.259033,0.326454,21.429,0.535009,715.39,219.53,114.9,0.006823,0.993177,0,1
0.720000,7800.000000,0.099320,11.140286,50.125915,46.049628,8.328683,0.858823,67.193215,1.415618,1.386373,25.344740,0.149611,0.329048,0.355166,25.000,0.572507,778.74,259.99,106.1,0.009177,0.990823,0,1
0.720000,7708.705885,0.085287,10.000000,50.313794,43.542929,8.314430,0.950000,72.477368,1.250000,1.599841,27.415909,0.080448,0.152275,0.386833,13.315,0.710030,366.01,133.09,118.8,0.014519,0.985481,0,1
0.720000,7640.055249,0.080000,10.000000,55.529039,39.195363,8.450000,0.949087,55.767965,1.298047,1.388346,21.467651,0.148081,0.325033,0.350703,25.000,0.619263,860.90,283.81,113.2,0.009343,0.990657,0,1
0.708795,7800.000000,0.080000,10.000000,50.000000,46.133540,8.367313,0.950000,82.421939,1.342347,1.469738,18.431124,0.161902,0.361087,0.393628,25.000,0.773963,852.92,315.59,112.9,0.014629,0.985371,0,1
0.698900,7800.000000,0.160600,10.309812,50.000000,48.000000,8.299398,0.931746,61.604684,1.250000,1.306684,29.063878,0.153629,0.339629,0.366411,25.000,0.693351,845.27,291.13,112.6,0.009239,0.990761,0,1
0.720000,7800.000000,0.080000,10.928510,50.000000,43.592216,8.281228,0.950000,72.709715,1.309741,1.300000,26.786167,0.154809,0.342663,0.370591,25.000,0.672302,859.72,299.49,116.5,0.010008,0.989992,0,1
0.720000,7619.936303,0.080000,10.000000,50.000000,39.780366,8.412462,0.948698,70.418634,1.250000,1.374981,30.596201,0.116954,0.248332,0.376339,17.857,0.717327,612.69,216.75,118.8,0.012214,0.987786,0,1
0.678042,7430.940395,0.080000,10.000000,56.892939,48.000000,8.450000,0.837904,77.036293,1.429366,1.718028,18.000000,0.115060,0.235432,0.358906,22.300,0.576260,537.95,181.49,104.9,0.009830,0.990170,0,1
0.699789,7338.292237,0.140045,11.266515,55.652151,43.835501,8.450000,0.950000,91.351168,1.316813,1.508323,18.000000,0.137926,0.298108,0.324563,25.000,0.542198,854.00,260.55,115.7,0.014641,0.985359,0,1
0.712503,7074.445439,0.080000,10.000000,50.060932,46.157110,8.270910,0.896814,85.014804,1.459885,1.421137,18.000000,0.151501,0.333811,0.363130,25.000,0.675361,806.86,275.42,108.2,0.012291,0.987709,0,1
0.720000,7800.000000,0.112080,10.831035,53.217110,43.994583,8.364017,0.938973,68.764628,1.250000,1.386831,35.140891,0.132143,0.285824,0.360880,21.429,0.645414,727.86,246.91,117.4,0.011655,0.988345,0,1
0.704063,7800.000000,0.110740,10.451559,55.184859,48.000000,8.181413,0.851910,72.968683,1.332084,1.973246,19.539907,0.148546,0.325799,0.357706,25.000,0.606430,759.41,255.35,99.3,0.009876,0.990124,0,1
0.720000,7800.000000,0.132111,10.000000,55.548136,47.174989,8.173464,0.950000,77.592209,1.301089,1.300000,21.370069,0.139893,0.303461,0.383960,22.758,0.749324,734.85,265.23,118.8,0.009864,0.990136,0,1
0.692035,7733.812833,0.080000,10.000000,56.444913,44.132497,8.450000,0.869461,74.776007,1.285576,1.628170,31.937761,0.430167,0.331264,0.361287,25.000,0.618373,780.25,264.98,102.9,0.009854,0.990146,1,1
0.720000,7359.304090,0.092930,11.848161,53.264755,48.000000,8.450000,0.949301,64.702217,1.397129,1.646280,29.243301,0.124805,0.266713,0.337683,21.429,0.567443,733.84,232.94,118.4,0.003106,0.996894,0,1
0.680613,7800.000000,0.099498,10.534405,53.245069,45.596308,8.398043,0.949495,77.872641,1.253931,1.677366,21.164777,0.116335,0.239006,0.365110,22.086,0.638144,608.33,208.78,118.7,0.009838,0.990162,0,1
0.720000,7800.000000,0.126552,11.130834,54.356388,48.000000,8.372267,0.950000,76.136685,1.268077,1.300000,28.224097,0.434343,0.335299,0.363046,25.000,0.652558,858.73,293.05,116.5,0.007439,0.992561,1,1
0.720000,7800.000000,0.080000,10.000000,54.308199,47.346430,8.402406,0.924826,76.170098,1.473613,1.633869,25.321751,0.142816,0.310649,0.396652,22.833,0.748271,708.89,264.31,107.5,0.007388,0.992612,0,1
0.720000,7800.000000,0.080000,10.000000,55.379875,43.825641,8.425651,0.927684,65.716098,1.297629,1.388131,18.000000,0.158323,0.351911,0.380509,25.000,0.707568,839.71,300.35,112.2,0.009111,0.990889,0,1
0.720000,7800.000000,0.136925,11.094448,50.000000,35.766667,8.365290,0.933143,87.661446,1.421655,1.300000,27.491097,0.121879,0.257444,0.326640,22.325,0.503485,719.82,221.01,116.7,0.014490,0.985510,0,1
0.720000,7800.000000,0.080000,10.000000,50.000000,48.000000,8.245454,0.941470,78.729198,1.373408,1.300000,31.501700,0.141277,0.307330,0.389155,22.594,0.749401,727.69,266.19,117.7,0.007400,0.992600,0,1
0.720000,7800.000000,0.103425,11.591828,51.199670,44.024183,8.321622,0.909417,81.945320,1.309907,1.369357,29.424893,0.108816,0.224004,0.341507,19.790,0.538299,583.82,187.42,113.8,0.014478,0.985522,0,1
0.720000,7800.000000,0.088390,10.000000,50.881971,43.097274,8.408581,0.950000,73.446843,1.449501,1.300000,20.185864,0.122995,0.261386,0.395958,19.176,0.768258,613.79,228.45,118.8,0.012136,0.987864,0,1
0.566458,7800.000000,0.080000,11.052388,53.642733,39.946559,8.227382,0.880910,67.341424,1.250000,1.311902,26.411115,0.127677,0.273144,0.294415,25.000,0.452385,799.88,221.37,108.9,0.009328,0.990672,0,1
0.720000,7800.000000,0.080000,11.241497,54.255032,42.183196,8.430478,0.904367,75.498232,1.250000,1.421559,24.023466,0.127067,0.272637,0.344441,21.429,0.547200,700.61,226.84,113.5,0.012340,0.987660,0,1
0.619572,7800.000000,0.099479,10.000000,50.000000,44.670009,8.167191,0.950000,85.032927,1.292459,1.331242,35.588348,0.147546,0.323391,0.352105,25.000,0.693154,853.96,282.64,113.7,0.012304,0.987696,0,1
0.720000,7800.000000,0.112706,11.163755,50.000000,41.750635,8.444236,0.950000,80.646658,1.250000,1.394334,21.297020,0.094475,0.188351,0.357496,16.489,0.601949,489.87,164.62,118.8,0.014463,0.985537,0,1
0.677071,7681.759859,0.099167,10.680448,55.642239,48.000000,8.427378,0.883200,84.880934,1.259459,1.583639,31.146082,0.129246,0.274330,0.348811,23.520,0.585963,679.83,222.91,110.5,0.014590,0.985410,0,1
0.712023,7734.294955,0.086425,10.000000,50.000000,45.260957,8.284683,0.948075,71.339587,1.250000,1.402734,24.499937,0.141228,0.308877,0.390842,21.682,0.767903,733.31,269.41,118.5,0.012339,0.987661,0,1
0.720000,7800.000000,0.080000,10.658103,50.000000,42.181119,8.450000,0.891993,66.179174,1.293314,1.300000,30.928248,0.154325,0.341444,0.368569,25.000,0.645002,808.76,280.20,109.0,0.006850,0.993150,0,1
0.720000,6939.878347,0.090777,10.792987,50.000000,42.275339,8.387641,0.950000,72.069441,1.250000,1.300000,35.222815,0.128830,0.277136,0.349752,21.485,0.641254,736.74,242.22,118.8,0.009966,0.990034,0,1
0.691757,7800.000000,0.111081,10.111486,50.967713,47.093820,8.450000,0.929719,65.368006,1.385515,1.300000,30.265242,0.157770,0.350469,0.378766,25.000,0.729554,841.96,299.77,112.3,0.008977,0.991023,0,1
0.720000,7800.000000,0.129819,10.000000,55.151688,46.183017,8.370417,0.842911,54.963800,1.286222,1.380117,29.963075,0.116200,0.246569,0.371446,17.857,0.655782,547.63,191.21,105.6,0.009275,0.990725,0,1
0.720000,7800.000000,0.123081,10.394014,50.753573,46.909218,8.420288,0.940402,85.463747,1.361356,1.428631,19.454357,0.116859,0.240484,0.366074,22.057,0.642896,604.63,208.06,117.6,0.014498,0.985502,0,1
0.720000,6734.099478,0.097161,10.000000,53.152341,47.546966,8.262012,0.950000,60.712803,1.324520,1.311861,28.790178,0.155415,0.344296,0.371844,25.000,0.744924,860.90,300.91,113.5,0.009226,0.990774,0,1
0.682533,6686.641360,0.113721,10.000000,50.000000,48.000000,8.450000,0.897339,71.018285,1.410961,1.384058,18.000000,0.426461,0.328056,0.355068,25.000,0.664593,811.43,270.83,109.0,0.009861,0.990139,1,1
0.704279,7800.000000,0.125666,10.103809,50.000000,46.244429,8.342748,0.950000,76.655499,1.408816,1.721693,18.000000,0.157172,0.348472,0.382367,25.000,0.739437,847.37,304.56,109.8,0.007409,0.992591,0,1
0.720000,7800.000000,0.119795,10.000000,51.949780,44.461950,8.450000,0.944081,70.620755,1.372319,1.355343,23.078092,0.465081,0.363556,0.394062,25.000,0.778712,852.46,315.77,113.7,0.004960,0.995040,1,1
0.690281,7800.000000,0.080000,10.000000,56.014343,48.000000,8.204628,0.950000,74.185420,1.304943,1.334171,35.345060,0.404167,0.308598,0.391017,22.144,0.773738,733.81,269.71,113.6,0.009903,0.990097,1,1
0.714796,7405.523589,0.113696,10.000000,53.467285,46.894469,8.425693,0.950000,73.922214,1.250000,1.503014,18.000000,0.161249,0.359410,0.391285,25.000,0.777353,854.04,314.12,112.6,0.009826,0.990174,0,1
0.668592,7461.292693,0.080000,11.661741,50.000000,45.670767,8.169450,0.941612,73.666512,1.303909,1.450443,21.715013,0.141462,0.307555,0.332766,25.000,0.560449,851.76,266.43,115.5,0.010010,0.989990,0,1
0.720000,7800.000000,0.138062,10.731674,50.000000,43.528134,8.450000,0.950000,69.963771,1.311637,1.484407,31.312922,0.114111,0.240797,0.365262,18.007,0.670228,612.96,210.46,118.8,0.012330,0.987670,0,1
0.649840,7800.000000,0.080675,11.060778,50.000000,45.532081,8.383932,0.927066,76.634665,1.328321,1.300000,31.801430,0.416825,0.319182,0.345541,25.000,0.603643,838.13,272.23,113.7,0.009906,0.990094,1,1
0.677620,7800.000000,0.080000,10.000000,56.715748,48.000000,8.450000,0.877415,74.810276,1.315022,1.372959,31.929005,0.446843,0.346751,0.376152,25.000,0.690031,791.62,279.90,106.0,0.009821,0.990179,1,1
0.720000,7758.769174,0.080000,10.000000,50.023573,40.789693,8.379728,0.924539,84.544706,1.365682,1.429266,21.081637,0.138444,0.298579,0.379091,23.324,0.693342,712.69,253.96,115.6,0.014637,0.985363,0,1
0.720000,7517.477213,0.133616,10.000000,50.000000,44.283678,8.364760,0.950000,78.009323,1.408148,1.444617,20.098855,0.139963,0.303106,0.384928,22.997,0.741916,732.15,264.91,113.0,0.009848,0.990152,0,1
0.702214,7257.892129,0.097515,13.612963,50.173069,45.621673,8.417209,0.950000,64.187717,1.250000,1.459666,18.969363,0.128807,0.276743,0.297898,25.000,0.436140,863.76,241.87,118.4,0.009320,0.990680,0,1
0.663237,7625.652203,0.080000,10.000000,52.674515,46.401474,8.450000,0.933259,77.361928,1.395273,1.611619,28.908674,0.137396,0.296241,0.378445,23.021,0.716034,715.00,254.35,108.4,0.009834,0.990166,0,1
0.720000,7473.928352,0.109848,11.304530,54.499766,43.468275,8.319607,0.901018,76.670537,1.333062,1.446289,22.525205,0.408953,0.311922,0.337882,25.000,0.541073,814.09,258.56,111.0,0.007514,0.992486,1,1
0.720000,7800.000000,0.080058,10.810050,53.047380,43.591567,8.433415,0.900391,69.716528,1.302944,1.300000,18.000000,0.153320,0.338798,0.365728,25.000,0.627256,816.34,280.65,111.2,0.008991,0.991009,0,1
0.720000,7728.224505,0.118513,10.785234,50.000000,48.000000,8.206391,0.950000,59.338519,1.330920,1.306194,24.485088,0.114852,0.243151,0.366032,17.857,0.677478,617.65,212.51,118.8,0.011633,0.988367,0,1
0.720000,7800.000000,0.108875,10.558032,52.919463,45.528560,8.405892,0.927500,69.404076,1.283812,1.300000,24.721448,0.156982,0.348401,0.376503,25.000,0.695908,840.01,297.29,113.3,0.010007,0.989993,0,1
0.720000,7768.429357,0.080000,10.935316,55.889856,45.900634,8.413926,0.914103,86.409751,1.366791,1.300000,33.394004,0.114397,0.234687,0.356785,21.810,0.567712,588.49,197.37,114.3,0.017074,0.982926,0,1
0.720000,7800.000000,0.080000,10.000000,56.053200,41.320451,8.450000,0.949161,65.370661,1.446570,1.300000,31.308456,0.151948,0.335144,0.362425,25.000,0.656874,859.04,292.66,114.1,0.000367,0.999633,0,1
0.720000,7723.673135,0.080000,10.018288,51.145857,48.000000,8.368617,0.947232,82.284947,1.387759,1.476321,22.064112,0.141168,0.305532,0.388434,23.366,0.742253,729.21,266.26,118.4,0.014634,0.985366,0,1
0.720000,7800.000000,0.088396,10.000000,50.000000,44.795549,8.324467,0.887506,70.460689,1.251631,1.509132,19.308264,0.459674,0.358544,0.389126,25.000,0.718158,800.36,292.75,106.6,0.010011,0.989989,1,1
0.720000,7800.000000,0.149036,10.000000,58.167183,48.000000,8.262535,0.868853,56.688337,1.447056,1.419366,18.163036,0.155857,0.345545,0.371992,25.000,0.669955,789.91,276.21,105.5,0.009281,0.990719,0,1
0.720000,7460.323527,0.115814,10.000000,50.000000,41.069153,8.299279,0.936046,79.594097,1.250000,1.300000,24.647001,0.156682,0.347501,0.377020,25.000,0.722697,844.40,299.25,113.7,0.009857,0.990143,0,1
0.720000,7562.210264,0.087933,10.475189,50.000000,42.797569,8.211493,0.950000,79.429145,1.250000,1.300000,27.914594,0.390678,0.295678,0.374217,22.531,0.695063,734.65,258.42,115.4,0.009869,0.990131,1,1
0.663068,7267.216410,0.104847,11.404740,57.954438,41.935544,8.224904,0.927208,83.259750,1.314159,1.397538,18.000000,0.370058,0.277604,0.300960,25.000,0.459431,837.06,236.81,114.8,0.015016,0.984984,1,1
0.707221,7800.000000,0.080000,12.170805,52.670019,48.000000,8.243312,0.894382,63.628334,1.250000,1.300000,23.881702,0.088808,0.178293,0.335920,14.286,0.520908,464.60,146.71,111.9,0.011716,0.988284,0,1
0.702805,7800.000000,0.135740,10.000000,52.398574,40.586758,8.450000,0.950000,73.711555,1.250000,1.300000,18.851833,0.438528,0.339157,0.367135,25.000,0.687842,858.93,296.42,115.4,0.010013,0.989987,1,1
0.720000,7800.000000,0.083485,10.202092,54.053817,48.000000,8.326429,0.908601,70.891485,1.258836,1.381657,30.937686,0.139397,0.304356,0.384724,21.572,0.718460,703.50,254.41,113.7,0.012337,0.987663,0,1
0.697232,7800.000000,0.105363,10.292756,52.643671,48.000000,8.324008,0.934520,70.726770,1.250000,1.660578,18.000000,0.137071,0.297342,0.377968,22.027,0.708993,719.53,255.64,116.9,0.007443,0.992557,0,1
0.696914,7800.000000,0.228503,10.000000,52.234259,42.874290,8.347088,0.903601,69.020217,1.250000,1.594821,33.382695,0.110977,0.229868,0.350458,19.586,0.626151,580.07,191.09,113.0,0.012332,0.987668,0,1
0.695211,7010.169180,0.104439,10.841587,50.000000,48.000000,8.351953,0.927081,72.422731,1.268341,1.300000,26.264243,0.109188,0.226037,0.341983,19.285,0.595646,599.73,192.79,115.9,0.012338,0.987662,0,1
0.720000,6813.447104,0.080000,10.000000,50.319875,38.562527,8.416626,0.879188,75.256017,1.287973,1.347968,33.433037,0.107960,0.224435,0.340199,18.404,0.578500,567.67,181.53,110.0,0.012219,0.987781,0,1
0.720000,7334.056668,0.105103,10.000000,52.759576,46.182321,8.407809,0.912186,78.218385,1.309998,1.300000,18.000000,0.118657,0.247789,0.375788,20.584,0.685832,588.68,207.95,114.1,0.012137,0.987863,0,1
0.720000,7793.260890,0.162265,10.000000,53.614281,43.933296,8.262960,0.919572,74.705783,1.250000,1.300000,18.000000,0.392657,0.298203,0.376603,22.163,0.701643,712.65,252.28,112.3,0.012354,0.987646,1,1
0.714049,7628.665645,0.099015,11.453567,53.210430,41.004462,8.403586,0.950000,60.922705,1.337603,1.609172,20.159524,0.141550,0.307800,0.332848,25.000,0.543453,859.82,269.02,114.4,0.009312,0.990688,0,1
0.625698,7478.319998,0.176916,10.000000,54.119565,48.000000,8.261394,0.874636,70.297674,1.257853,1.300000,21.583606,0.073002,0.135457,0.341272,12.909,0.590243,339.77,109.00,109.5,0.014577,0.985423,0,1
0.720000,7800.000000,0.108033,10.266634,53.029350,48.000000,8.450000,0.950000,77.830178,1.382136,1.300000,26.871614,0.140742,0.305985,0.387130,22.582,0.738300,734.90,267.43,118.8,0.012194,0.987806,0,1
0.701459,7289.599056,0.099648,10.000000,50.000000,45.657999,8.450000,0.950000,78.460580,1.378935,1.475878,22.020811,0.079542,0.147477,0.374013,14.932,0.660471,366.62,128.89,118.8,0.014518,0.985482,0,1
0.698020,7800.000000,0.118966,10.000000,50.000000,48.000000,8.450000,0.875855,69.967288,1.250000,1.407530,19.096385,0.393786,0.299907,0.378738,21.790,0.687595,678.80,241.66,106.6,0.010011,0.989989,1,1
0.650123,7800.000000,0.080057,10.605497,54.955770,45.519019,8.310780,0.937412,58.048159,1.359977,1.300000,23.084199,0.150505,0.331517,0.356222,25.000,0.655858,853.84,285.91,114.4,0.009302,0.990698,0,1
0.699679,6807.783582,0.111380,10.000000,53.306432,47.202356,8.450000,0.928073,73.137447,1.250000,1.461843,27.855022,0.114353,0.238262,0.361834,19.757,0.680892,598.12,203.43,116.1,0.012115,0.987885,0,1
0.720000,7800.000000,0.085645,10.000000,51.400188,43.769779,8.436533,0.927820,87.562957,1.357184,1.485456,20.609298,0.119849,0.247135,0.376398,22.589,0.672393,596.23,210.95,116.0,0.014548,0.985452,0,1
0.720000,7187.075330,0.123774,12.214237,52.813563,48.000000,8.450000,0.929738,71.670144,1.351555,1.300000,18.000000,0.121387,0.257967,0.324943,21.429,0.520599,722.40,220.65,116.3,0.008967,0.991033,0,1
0.720000,7701.580684,0.085685,10.786352,58.226546,43.270514,8.450000,0.950000,73.013721,1.250000,1.495516,20.127383,0.146185,0.319922,0.346865,25.000,0.584579,857.56,279.61,115.0,0.006723,0.993277,0,1
0.720000,7800.000000,0.093723,10.000000,50.000000,42.806777,8.261055,0.891312,81.315343,1.345735,1.453558,25.824306,0.098749,0.196898,0.374711,17.633,0.647612,458.39,161.46,111.5,0.014513,0.985487,0,1
0.700610,7800.000000,0.080000,10.000000,50.000000,43.169024,8.379546,0.905098,75.125403,1.366881,1.349943,27.337113,0.400007,0.304749,0.385592,22.206,0.718048,700.12,253.76,109.3,0.009850,0.990150,1,1
