generator_force_scale,generator_rated_force_n,generator_spring_decouple,air_spring_reference_bar,air_spring_max_cc,air_spring_min_cc,air_spring_expansion_gain,air_spring_compression_gain,generator_adaptive_profile,exhaust_open_ms,load_fraction,frequency_hz,combustion_pressure_gain,burn_duration_ms,damping_n_s_m,score,net_efficiency,capture_fraction,max_bdc_mm,elec_per_spring,expansion_work_j,elec_energy_j,peak_pressure_bar,rgf,scavenge_efficiency,stable,energy_balance_valid,spring_recovery,ke_power_fraction,unharvested_fraction
2.334301,5523.597935,0.287686,10.522962,75.816088,39.019160,0.950000,1.055909,0.036385,8.800000,0.698387,42.000000,1.704976,1.563361,39.571326,0.403499,0.540512,0.117507,25.000,0.163783,203.43,187.36,176.4,0.000551,0.999449,1,1,0.950000,2.837411,0.000000
2.922669,6386.331467,0.181041,11.467220,64.403633,42.671823,0.802124,1.185342,0.065695,7.985283,0.734001,57.640474,1.350396,1.858901,40.902909,0.085217,0.374123,0.352517,25.000,0.396981,209.66,154.20,60.3,0.011164,0.988836,1,1,0.950000,2.310072,0.000000
2.514632,7221.845282,0.297474,12.820782,79.343236,25.747004,0.950000,1.165962,0.000000,8.800000,0.620696,42.000000,1.640715,1.479091,24.904512,0.432299,0.429208,0.545264,19.768,0.159357,119.54,87.42,28.8,0.000000,1.000000,1,1,0.950000,0.859095,0.000000
2.832508,7598.803422,0.230286,10.139127,82.000000,26.181653,0.550000,1.000000,0.416148,8.679653,0.931023,42.000000,1.657153,1.674377,33.683214,-0.011284,0.118400,0.065793,25.000,0.085441,454.64,91.72,271.3,0.000001,0.999999,1,1,0.950000,3.269622,0.000000
2.435025,6717.298671,0.248824,12.739308,82.000000,26.754372,0.950000,1.098116,0.000000,8.544640,0.881310,42.000000,1.726874,1.568039,38.733776,-0.005798,0.222888,0.057700,25.000,0.096885,400.96,152.28,239.7,0.000000,1.000000,1,1,0.950000,3.265055,0.000000
2.629977,7573.483578,0.249500,10.000000,82.000000,20.046192,0.550000,1.000000,0.120786,8.720474,0.950000,42.000000,1.673185,1.795531,35.889538,-0.007449,0.191445,0.049933,25.000,0.195351,475.13,154.99,283.3,0.000000,1.000000,1,1,0.950000,3.431224,0.000000
2.081225,6133.886119,0.215775,10.537315,81.432228,24.142191,0.558446,1.088982,0.000000,8.617717,0.657823,47.457983,1.612426,1.642121,37.311742,-0.009341,0.155400,0.161304,25.000,0.134331,40.12,42.27,97.8,0.000000,1.000000,1,1,0.950000,2.450457,0.000000
2.882170,7043.553553,0.235916,10.000000,78.754324,20.606106,0.701612,1.000000,0.000000,8.708121,0.735681,42.000000,1.750000,1.707566,30.388386,0.376663,0.504821,0.134967,25.000,0.199597,243.70,209.63,147.2,0.000000,1.000000,1,1,0.950000,3.593538,0.000000
2.108827,7259.592554,0.213412,10.000000,78.587737,19.231769,0.599433,1.065974,0.100151,8.650284,0.899504,42.000000,1.719297,2.079907,36.896271,-0.005009,0.237923,0.062218,25.000,0.196857,420.61,170.52,251.2,0.000000,1.000000,1,1,0.950000,3.210928,0.000000
2.894265,6285.311359,0.248486,12.686449,80.276152,18.000000,0.550000,1.064979,0.340179,8.800000,0.838309,42.400121,1.459757,1.592592,41.371879,-0.004482,0.247965,0.064527,25.000,0.145071,335.87,149.79,212.4,0.000000,1.000000,1,1,0.950000,3.513521,0.000000
1.910408,6870.369408,0.266619,11.330926,79.018384,22.490513,0.550000,1.000000,0.296583,8.688671,0.911110,42.000000,1.689480,1.948575,35.128707,-0.006879,0.202302,0.052380,25.000,0.177139,433.14,149.31,258.6,0.000000,1.000000,1,1,0.950000,3.300112,0.000000
2.418561,7559.005205,0.385729,10.632319,79.828246,18.556448,0.841720,1.046082,0.094401,8.706767,0.751469,43.080717,1.620899,1.528850,40.884665,0.298467,0.461575,0.124322,25.000,0.194358,192.13,205.08,157.3,0.000000,1.000000,1,1,0.950000,3.288991,0.000000
2.082666,6666.970167,0.328239,10.588195,80.752129,21.120978,0.579707,1.000000,0.118717,8.672548,0.950000,48.123405,1.595623,1.766660,34.264348,-0.011136,0.121215,0.123058,25.000,0.252983,98.13,98.14,283.4,0.000000,1.000000,1,1,0.950000,3.777308,0.000000
2.462175,7101.045688,0.292223,14.615683,78.687008,22.770343,0.674383,1.124945,0.000000,8.630904,0.884437,46.858858,1.637342,1.471334,35.766289,-0.017500,0.000000,0.000000,25.000,0.000000,255.37,0.00,241.8,0.000000,1.000000,1,1,0.950000,3.327244,0.000000
3.000000,6265.982178,0.271252,10.720180,79.655524,23.036894,0.550000,1.024829,0.037379,8.800000,0.857453,44.363446,1.599968,1.805313,26.903162,-0.017500,0.000000,0.000000,25.000,0.000000,78.99,0.00,224.9,0.000001,0.999999,1,1,0.950000,0.000000,0.000000
2.915010,5910.865105,0.384128,11.822758,77.410987,23.605503,0.768245,1.002661,0.163009,8.723350,0.886565,44.621660,1.703979,1.362320,34.560473,-0.017500,0.000000,0.000000,25.000,0.000000,64.21,0.00,244.4,0.000001,0.999999,1,1,0.950000,0.000000,0.000000
1.934600,7685.832755,0.286323,10.000000,80.656667,23.747127,0.588471,1.000000,0.328694,8.800000,0.754541,43.914095,1.408161,1.628464,42.000000,-0.017500,0.000000,0.000000,25.000,0.000000,125.08,0.00,159.3,0.000000,1.000000,1,1,0.950000,0.000000,0.000000
1.994801,5827.807495,0.386682,10.000000,65.246547,28.378495,0.570629,1.029145,0.000000,8.800000,0.694308,55.166777,1.568688,1.479237,37.139992,0.081333,0.360596,0.380634,25.000,0.736780,94.28,122.29,47.0,0.000002,0.999998,1,1,0.950000,3.341222,0.000000
2.009261,6320.272482,0.386516,10.000000,73.865679,32.982308,0.551430,1.006721,0.028712,8.743480,0.658982,42.000000,1.597561,1.748893,28.899723,-0.017500,0.000000,0.000000,25.000,0.000000,0.00,0.00,98.5,0.000000,1.000000,1,1,0.950000,2.858050,0.000000
2.567761,7181.648376,0.265189,10.000000,82.000000,22.383875,0.559152,1.078522,0.000000,8.575520,0.862006,42.000000,1.662256,1.761449,34.726646,-0.003728,0.262331,0.068169,25.000,0.219259,380.11,169.91,227.4,0.000000,1.000000,1,1,0.950000,4.026117,0.000000
2.136882,7800.000000,0.264618,14.414759,79.652504,25.221465,0.681487,1.077585,0.204347,8.556879,0.884067,42.000000,1.700697,1.841579,29.469160,-0.007429,0.191821,0.049168,25.000,0.102625,403.94,132.03,241.4,0.000000,1.000000,1,1,0.950000,3.747748,0.000000
2.020111,6034.221037,0.272205,12.943796,77.281502,22.590949,0.745616,1.100088,0.058446,8.771632,0.889128,42.453023,1.588592,1.771842,36.748906,-0.006713,0.205469,0.053328,25.000,0.109711,409.40,143.33,244.6,0.000000,1.000000,1,1,0.950000,3.267382,0.000000
2.485261,5493.844032,0.237668,10.103277,77.112159,27.234202,0.667268,1.017049,0.062754,8.635458,0.869738,42.000000,1.681636,1.710068,31.723545,-0.007294,0.194399,0.079876,25.000,0.124925,265.79,128.68,289.5,0.000100,0.999900,1,1,0.950000,1.900057,0.000000
1.845268,7178.137706,0.360197,12.180560,79.771395,18.000000,0.886532,1.035085,0.000000,8.567144,0.750903,46.103928,1.719262,1.566191,38.260818,-0.017500,0.000000,0.000000,25.000,0.000000,109.53,0.00,157.0,0.000000,1.000000,1,1,0.950000,1.961775,0.000000
2.371834,6468.119821,0.338356,10.240155,82.000000,24.089264,0.855509,1.055845,0.143617,8.800000,0.750330,51.739412,1.695114,1.745600,29.701986,-0.001661,0.301691,0.316296,25.000,0.337723,81.95,133.41,156.5,0.000000,1.000000,1,1,0.950000,2.843598,0.000000
2.160556,7279.712389,0.354869,10.000000,82.000000,25.613219,0.594473,1.034557,0.321910,8.605583,0.900672,42.000000,1.750000,1.670100,33.303983,-0.005276,0.232831,0.060138,25.000,0.213163,421.87,167.37,265.9,0.000249,0.999751,1,1,0.950000,3.353642,0.000000
2.159460,6587.461987,0.170886,10.000000,82.000000,25.716242,0.945691,1.057601,0.000000,8.743866,0.859892,68.948111,1.732683,1.420160,38.666670,-0.008314,0.174981,0.187907,25.000,0.160182,377.83,112.65,87.9,0.009820,0.990180,1,1,0.950000,3.503263,0.000000
2.181930,5889.439608,0.223041,12.399997,82.000000,18.000000,0.942034,1.021850,0.320863,8.746292,0.719902,42.534259,1.404326,1.583208,42.000000,0.408112,0.540505,0.146581,25.000,0.135736,178.94,208.75,137.2,0.000000,1.000000,1,1,0.950000,2.776105,0.000000
1.917293,7047.329646,0.302410,10.293550,73.471197,30.490260,0.590160,1.000000,0.053303,8.800000,0.821380,59.803252,1.750000,1.710318,41.142812,-0.006655,0.206580,0.218985,25.000,0.368945,283.15,118.36,78.4,0.011590,0.988410,1,1,0.000000,3.771637,0.000000
1.205833,5846.871742,0.411551,14.314037,61.049852,30.696426,0.838888,1.086477,0.093750,8.585822,0.720780,42.000000,1.530734,1.755456,33.615238,-0.013486,0.076458,0.077658,25.000,0.045174,28.05,29.65,137.7,0.000000,1.000000,1,1,0.950000,2.635433,0.000000
2.210101,6160.476565,0.258604,10.000000,82.000000,27.144518,0.670621,1.007372,0.091072,8.558046,0.800962,62.400136,1.602089,1.754597,35.566878,-0.005470,0.229146,0.244361,25.000,0.536895,148.83,122.68,73.3,0.013339,0.986661,1,1,0.950000,3.611416,0.000000
2.136663,6943.473136,0.260902,10.000000,79.649349,18.000000,0.786151,1.000000,0.065333,8.277161,0.807223,42.000000,1.634152,1.864460,39.390313,0.070561,0.352553,0.092486,25.000,0.158712,320.96,192.81,192.6,0.000000,1.000000,1,1,0.950000,3.230602,0.000000
2.516550,7024.452027,0.304336,10.000000,82.000000,24.554032,0.602131,1.000000,0.059448,8.555267,0.938748,42.000000,1.670576,1.752586,33.096130,-0.005401,0.230450,0.060164,25.000,0.225131,462.98,181.80,291.2,0.000271,0.999729,1,1,0.950000,3.732319,0.000000
2.006036,5945.595996,0.367708,10.886300,81.396579,39.997987,0.944735,1.117757,0.000000,8.496455,0.740950,52.198263,1.691883,1.426985,40.409732,-0.002678,0.282317,0.296707,25.000,0.391520,131.26,119.97,58.5,0.000000,1.000000,1,1,0.950000,3.049761,0.000000
3.000000,7800.000000,0.261848,10.095983,80.575353,27.947029,0.941686,1.081377,0.531298,8.061559,0.702520,43.889873,1.712021,1.685068,34.390178,-0.007244,0.195349,0.200204,25.000,0.183774,120.36,69.20,49.1,0.000000,1.000000,1,1,0.950000,2.553110,0.000000
2.984205,6113.212064,0.263078,10.827896,80.983853,18.000000,0.588774,1.059335,0.000000,8.642352,0.887941,44.948703,1.611746,1.418475,29.738469,-0.007458,0.191277,0.050743,25.000,0.130043,408.12,133.02,244.0,0.000000,1.000000,1,1,0.950000,3.853079,0.000000
1.821318,7800.000000,0.244210,10.000000,78.367447,18.817084,0.766691,1.011948,0.000000,8.516735,0.828013,44.486796,1.651835,1.865580,29.025110,-0.017500,0.000000,0.000000,25.000,0.000000,198.81,0.00,205.9,0.000000,1.000000,1,1,0.950000,0.000000,0.000000
2.711003,6624.866190,0.302588,11.288608,77.339209,27.676066,0.719766,1.032600,0.000000,8.609508,0.739850,42.000000,1.750000,1.621325,36.231537,0.396276,0.526054,0.140575,25.000,0.214146,248.20,222.48,149.9,0.000000,1.000000,1,1,0.950000,3.391460,0.000000
2.381426,6627.613111,0.315828,10.417317,62.760856,24.555831,0.775509,1.089824,0.005848,8.647376,0.950000,42.000000,1.418488,1.477257,33.372533,-0.010570,0.132005,0.130197,25.000,0.216340,475.13,106.87,108.9,0.000000,1.000000,1,1,0.950000,3.385329,0.000000
2.521612,6936.153622,0.341858,12.220294,82.000000,18.243005,0.810682,1.048049,0.122924,8.609898,0.727094,42.000000,1.455288,1.649679,39.160565,0.408526,0.540496,0.145306,25.000,0.133375,234.43,215.90,141.8,0.000000,1.000000,1,1,0.950000,3.036383,0.000000
2.165747,5701.556295,0.364683,11.992693,59.644422,18.000000,0.835763,1.038952,0.439072,8.521086,0.692377,42.000000,1.723398,1.519483,38.756172,0.406010,0.540506,0.146712,25.000,0.126662,196.94,181.38,119.7,0.000000,1.000000,1,1,0.950000,2.969737,0.000000
2.012584,7800.000000,0.257718,10.000000,81.643907,25.338221,0.638606,1.007043,0.055255,8.800000,0.758166,44.796178,1.681812,1.747639,30.224012,-0.017500,0.000000,0.000000,25.000,0.000000,169.25,0.00,161.6,0.000000,1.000000,1,1,0.950000,0.000000,0.000000
1.825321,6010.520207,0.317299,10.000000,82.000000,21.850947,0.922367,1.095086,0.454674,8.736467,0.788490,42.000000,1.742457,1.438443,38.922163,-0.002094,0.293445,0.077168,25.000,0.111516,300.73,150.37,180.7,0.000000,1.000000,1,1,0.950000,3.560455,0.000000
2.660615,6704.832716,0.328955,10.000000,74.827255,26.430015,0.573028,1.000000,0.032243,8.800000,0.950000,42.459269,1.601146,1.932912,31.120861,-0.017500,0.000000,0.000000,23.641,0.000000,25.01,0.00,283.3,0.000000,1.000000,1,1,0.950000,0.000000,0.000000
2.351565,7201.538402,0.213805,10.783519,77.272875,27.715677,0.945158,1.060908,0.163473,8.500115,0.780559,49.532152,1.493092,1.324722,38.959902,-0.003762,0.261686,0.272183,25.000,0.400328,138.27,130.27,68.3,0.000000,1.000000,1,1,0.950000,2.958895,0.000000
2.287103,4864.808938,0.307446,10.000000,79.775385,34.769277,0.917730,1.082719,0.434522,8.722903,0.851804,47.363897,1.750000,1.806203,38.125129,-0.008767,0.166349,0.170778,25.000,0.192389,369.10,104.62,85.3,0.000000,1.000000,1,1,0.950000,3.474434,0.000000
1.425028,6809.321450,0.347773,12.302373,61.314908,34.355610,0.802507,1.010412,0.307094,8.800000,0.712919,42.000000,1.750000,1.736058,41.109755,-0.017500,0.000000,0.000000,25.000,0.000000,0.00,0.00,132.8,0.000000,1.000000,1,1,0.950000,2.904074,0.000000
1.952046,4001.379341,0.350434,15.218653,81.486110,38.220463,0.885333,1.023686,0.000000,8.119066,0.708910,73.112108,1.663304,1.546279,40.991963,-0.017500,0.000000,0.000000,18.938,0.000000,0.00,0.00,50.6,0.012332,0.987668,1,1,0.950000,0.000000,0.000000
1.671925,6264.908148,0.302528,10.664572,82.000000,30.324142,0.591343,1.030567,0.012383,8.726335,0.883821,42.000000,1.723557,1.957979,35.643172,-0.007116,0.197789,0.051344,25.000,0.154704,191.21,136.05,246.8,0.000349,0.999651,1,1,0.950000,3.298457,0.000000
1.713088,6292.765412,0.311380,10.000000,78.482176,18.591064,0.938281,1.000000,0.395157,8.800000,0.948932,47.882434,1.654925,1.469899,33.706876,-0.017500,0.000000,0.000000,25.000,0.000000,130.74,0.00,373.8,0.000140,0.999860,1,1,0.950000,0.000000,0.000000
1.247072,5983.926178,0.297226,10.449136,82.000000,22.863539,0.659604,1.000000,0.169896,8.800000,0.778508,42.000000,1.512529,1.300000,29.998315,-0.006518,0.209185,0.055174,25.000,0.106442,289.95,103.35,174.4,0.000000,1.000000,1,1,0.950000,3.342075,0.000000
1.927940,6764.795642,0.329854,10.509559,59.393332,21.149921,0.825050,1.069768,0.138160,8.399891,0.795844,70.671281,1.260847,1.392985,18.511198,-0.017500,0.000000,0.000000,24.292,0.000000,235.43,0.00,81.6,0.012082,0.987918,1,1,0.950000,0.000000,0.000000
2.249001,6623.263295,0.153378,13.982591,57.291849,25.576358,0.707757,1.200255,0.144316,8.430912,0.827962,49.077789,1.288798,1.470789,30.953794,-0.006866,0.202546,0.209166,25.000,0.642820,108.43,118.50,80.0,0.000000,1.000000,1,1,0.950000,3.324043,0.000000
1.305192,5400.613400,0.334400,11.193499,58.817981,32.896738,0.557002,1.220058,0.000000,8.651987,0.831946,47.694102,1.614012,1.300000,25.247811,-0.012704,0.091352,0.093448,25.000,0.169067,347.65,54.12,81.0,0.000000,1.000000,1,1,0.950000,4.189216,0.000000
2.196180,6756.717652,0.330808,13.050942,77.965672,36.788748,0.924284,1.349578,0.443736,8.202385,0.783227,44.343002,1.707757,1.501608,22.513508,-0.003896,0.259117,0.264085,25.000,0.329004,170.82,130.27,69.0,0.000000,1.000000,1,1,0.950000,2.986783,0.000000
1.397133,7119.599748,0.340954,13.694282,58.234696,23.347524,0.906583,1.000000,0.093272,8.800000,0.682281,50.283968,1.740713,1.339714,21.927965,0.000456,0.342013,0.359489,25.000,0.327804,68.54,108.42,44.1,0.000000,1.000000,1,1,0.950000,1.867839,0.000000
1.635230,7631.215049,0.380939,12.633254,59.008584,35.852030,0.860445,1.052086,0.177671,8.674483,0.712014,43.709059,1.343179,1.558468,24.910782,0.000591,0.344588,0.353108,25.000,0.650385,80.37,128.09,51.4,0.000000,1.000000,1,1,0.950000,2.840729,0.000000
1.860527,5768.820924,0.383447,10.000000,66.114344,18.000000,0.555034,1.055314,0.150375,8.449968,0.702110,47.120194,1.613214,1.605837,38.389063,-0.017500,0.000000,0.000000,25.000,0.000000,0.00,0.00,126.0,0.000000,1.000000,1,1,0.950000,3.039052,0.000000
1.556281,6966.749457,0.314974,12.405903,79.068216,30.012898,0.561553,1.137376,0.141873,8.581184,0.776354,82.523948,1.581878,1.473681,23.620988,-0.012625,0.092848,0.137003,25.000,0.108598,209.44,45.50,77.9,0.011276,0.988724,1,1,0.000000,2.439266,0.000000
2.589817,7374.318260,0.290632,10.583544,78.628584,22.779365,0.834687,1.222975,0.297818,8.579454,0.810318,47.342086,1.301176,1.758254,33.437339,-0.005830,0.222295,0.228420,25.000,0.240980,79.72,122.84,194.7,0.000000,1.000000,1,1,0.950000,3.144686,0.000000
2.874814,6588.021972,0.410480,10.608300,76.133563,26.525685,0.830953,1.036236,0.030425,8.800000,0.836846,42.000000,1.633306,1.648312,41.030760,-0.001326,0.308071,0.080720,25.000,0.164640,352.94,185.27,211.5,0.000000,1.000000,1,1,0.950000,3.465641,0.000000
1.808667,6430.213342,0.326117,12.008360,80.621527,19.505820,0.863981,1.011086,0.110050,8.742619,0.711022,42.000000,1.372597,1.541271,37.426334,0.407366,0.540505,0.145966,25.000,0.122796,217.07,199.92,131.5,0.000000,1.000000,1,1,0.950000,2.951142,0.000000
1.608494,6424.548629,0.301763,10.000000,53.262072,42.631848,0.950000,1.000000,0.102331,8.530365,0.713371,42.000000,1.697939,1.638738,31.201647,-0.002358,0.288426,0.292373,25.000,0.275992,219.61,107.93,51.7,0.000000,1.000000,1,1,0.950000,3.432463,0.000000
1.847855,7618.533400,0.298890,11.026467,78.826577,33.385444,0.846829,1.188596,0.264015,8.699987,0.741616,42.000000,1.684645,1.607192,36.342772,0.397136,0.526864,0.140690,25.000,0.205108,250.11,224.54,151.0,0.000000,1.000000,1,1,0.950000,3.326714,0.000000
2.337812,4484.158200,0.194525,10.000000,74.690626,36.598270,0.911214,1.000000,0.078265,8.785822,0.719266,44.351602,1.746385,1.480275,33.407978,-0.016382,0.021300,0.021830,25.000,0.016080,7.21,8.20,136.9,0.000000,1.000000,1,1,0.950000,3.029733,0.000000
3.000000,7800.000000,0.325833,10.818340,77.283697,22.614672,0.917515,1.026260,0.110544,8.747224,0.738680,49.587010,1.579773,1.561226,38.540844,-0.017500,0.000000,0.000000,25.000,0.000000,0.00,0.00,149.2,0.000000,1.000000,1,1,0.950000,2.498020,0.000000
2.559052,5948.115850,0.245006,10.822647,78.660984,18.000000,0.950000,1.025949,0.000000,8.667733,0.693127,44.414808,1.534762,1.572086,38.119552,0.406306,0.540509,0.149023,25.000,0.126219,145.71,182.13,120.3,0.000000,1.000000,1,1,0.950000,2.801770,0.000000
2.061941,6129.339081,0.348589,10.976709,59.552836,29.074107,0.791499,1.014810,0.505324,8.655904,0.727832,42.210725,1.731509,1.539489,38.512142,-0.017500,0.000000,0.000000,12.696,0.000000,24.76,0.00,142.2,0.000000,1.000000,1,1,0.950000,0.000000,0.000000
3.000000,6217.509052,0.329460,10.000000,72.207537,26.043639,0.590296,1.000000,0.102445,8.800000,0.940511,42.000000,1.581559,1.611561,36.852103,-0.017500,0.000000,0.000000,25.000,0.000000,318.08,0.00,335.8,0.000488,0.999512,1,1,0.950000,3.263600,0.000000
2.437432,4946.548522,0.375196,11.317222,59.716681,32.677471,0.550000,1.450000,0.374764,8.370626,0.823574,61.001882,1.543284,1.473089,18.647382,-0.007592,0.188716,0.200416,25.000,0.319343,167.36,108.88,254.1,0.014604,0.985396,1,1,0.000000,3.914224,0.000000
2.481408,7373.844567,0.338746,10.000000,76.632556,26.189523,0.749809,1.000000,0.000000,8.652306,0.700330,42.000000,1.750000,1.651559,34.241020,0.406531,0.540497,0.145894,25.000,0.190952,205.53,189.29,124.8,0.000000,1.000000,1,1,0.950000,3.567265,0.000000
2.563532,7668.149135,0.311689,10.000000,71.805047,18.000000,0.563251,1.067184,0.000000,8.518773,0.673614,50.900931,1.736292,1.753353,34.498481,0.320594,0.451999,0.473334,25.000,0.546206,90.14,136.07,41.9,0.000000,1.000000,1,1,0.950000,2.614737,0.000000
1.972298,6679.663396,0.286080,11.909927,58.124661,38.642943,0.783931,1.144000,0.068904,8.637667,0.733333,108.629971,1.583994,1.530830,37.330937,-0.017500,0.000000,0.000000,25.000,0.000000,88.85,0.00,179.5,0.015747,0.984253,1,1,0.950000,0.000000,0.000000
2.530780,7800.000000,0.288596,10.000000,76.170861,28.719337,0.823931,1.049463,0.000000,8.740623,0.835636,42.000000,1.671211,1.628770,37.337838,-0.012539,0.094502,0.034824,25.000,0.044572,351.64,56.62,210.7,0.000463,0.999537,1,1,0.950000,3.363041,0.000000
1.948871,6159.304520,0.366668,10.000000,79.689329,22.372593,0.919633,1.000000,0.065836,8.800000,0.669702,42.000000,1.567189,1.614285,29.162681,0.404289,0.540503,0.146944,25.000,0.116219,172.45,158.83,105.3,0.000000,1.000000,1,1,0.950000,2.892224,0.000000
3.000000,6921.557465,0.364708,10.842932,70.324975,25.256393,0.745514,1.000000,0.014185,8.728355,0.790292,43.516404,1.684399,1.706508,39.090968,-0.017500,0.000000,0.000000,25.000,0.000000,95.58,0.00,182.2,0.000000,1.000000,1,1,0.793255,3.314458,0.000000
1.851331,5425.669502,0.273773,10.000000,82.000000,21.610576,0.950000,1.057635,0.513422,8.647303,0.794388,44.324681,1.747982,1.385819,38.309514,-0.016035,0.027902,0.007524,25.000,0.012212,258.61,14.60,184.6,0.000000,1.000000,1,1,0.950000,3.552007,0.000000
2.238670,4999.326292,0.232609,12.350772,76.191895,18.033322,0.912803,1.000000,0.229746,8.800000,0.690440,42.000000,1.630310,1.455918,39.942537,0.405843,0.540503,0.146553,25.000,0.097989,194.85,179.45,118.5,0.000000,1.000000,1,1,0.950000,2.667241,0.000000
2.900561,7665.171070,0.412338,10.000000,73.504946,39.528524,0.775850,1.054186,0.161030,8.800000,0.802595,52.161029,1.750000,1.692375,42.000000,-0.005081,0.236559,0.247426,25.000,0.308525,315.96,127.36,73.7,0.000054,0.999946,1,1,0.950000,3.521066,0.000000
2.024682,6472.678892,0.398150,14.113435,57.583256,33.251769,0.785831,1.028741,0.218905,8.702976,0.805432,60.416620,1.344583,1.601529,21.588839,-0.014622,0.054813,0.017564,25.000,0.052955,211.26,29.80,239.4,0.009826,0.990174,1,1,0.950000,4.180358,0.000000
2.865106,6652.620905,0.343391,13.310482,66.947018,30.839939,0.826397,1.196462,0.187017,8.582524,0.779890,57.004502,1.688149,1.824370,38.892235,-0.004014,0.256881,0.272076,25.000,0.196599,291.44,127.57,68.1,0.010002,0.989998,1,1,0.950000,3.085645,0.000000
1.294202,6242.251672,0.270257,10.351157,61.698207,43.346965,0.810345,1.000000,0.032754,8.560336,0.705418,93.464567,1.705450,1.744394,39.924330,-0.004642,0.244915,0.353512,25.000,0.337026,65.52,88.06,170.7,0.016257,0.983743,1,1,0.950000,3.018955,0.000000
2.957621,5675.624106,0.201152,12.570940,77.312532,18.000000,0.950000,1.110615,0.299434,8.479995,0.740177,42.000000,1.750000,1.688884,29.696043,0.365268,0.491952,0.131455,25.000,0.110421,248.56,208.35,150.1,0.000000,1.000000,1,1,0.950000,2.959266,0.000000
3.000000,5383.196929,0.376588,11.198622,56.380290,25.592425,0.845475,1.000000,0.075889,8.471428,0.715723,44.063771,1.750000,1.435714,39.035308,-0.017500,0.000000,0.000000,25.000,0.000000,23.38,0.00,134.6,0.000000,1.000000,1,1,0.950000,2.768543,0.000000
1.582006,6353.874568,0.253970,10.000000,76.744586,27.969577,0.808879,1.053502,0.001656,8.651993,0.692679,48.846357,1.594355,1.591293,34.336811,-0.000819,0.317739,0.331381,25.000,0.195321,197.27,106.80,46.6,0.000000,1.000000,1,1,0.950000,2.722507,0.000000
2.180466,7319.942483,0.324684,13.941155,77.015077,24.128560,0.832563,1.048984,0.069211,8.773528,0.778723,59.785582,1.682471,1.494390,39.761473,-0.003622,0.264350,0.281593,25.000,0.169039,259.64,130.71,67.9,0.009085,0.990915,1,1,0.950000,2.664181,0.000000
3.000000,6561.442892,0.282157,11.224125,73.313498,18.879814,0.845920,1.042425,0.089383,8.790699,0.851887,48.731905,1.614100,1.691654,40.618617,-0.017500,0.000000,0.000000,25.000,0.000000,310.89,0.00,225.9,0.000373,0.999627,1,1,0.950000,0.000000,0.000000
2.368810,6668.742524,0.253485,10.595302,72.958533,26.652871,0.745631,1.393825,0.184400,8.460971,0.732542,42.000000,1.365519,1.744616,39.179909,0.287963,0.449775,0.135513,25.000,0.184239,240.31,184.17,145.2,0.000000,1.000000,1,1,0.950000,2.515967,0.000000
1.802606,5214.444866,0.353547,10.790042,80.710144,21.765094,0.733968,1.000000,0.081689,8.800000,0.784690,43.911898,1.723559,1.524981,39.873427,-0.003914,0.258787,0.069467,25.000,0.193954,171.73,130.80,178.4,0.000000,1.000000,1,1,0.835904,3.746672,0.000000
1.909531,5921.538730,0.447754,14.085966,82.000000,18.000000,0.889409,1.222343,0.000000,8.645576,0.689116,42.000000,1.716223,1.446955,42.000000,0.405773,0.540509,0.146809,25.000,0.083910,193.42,178.14,117.6,0.000000,1.000000,1,1,0.950000,2.435566,0.000000
1.862823,7282.467576,0.280281,12.399135,62.397945,31.813823,0.950000,1.000000,0.123460,8.800000,0.751412,43.521583,1.397819,1.491583,28.504418,-0.001854,0.298027,0.303787,25.000,0.159198,41.16,132.38,157.3,0.000000,1.000000,1,1,0.950000,2.806618,0.000000
2.376364,5990.504447,0.320924,12.494733,76.651071,18.000000,0.841341,1.080719,0.314061,8.773432,0.734244,93.798357,1.695114,1.684850,42.000000,-0.016648,0.016225,0.053352,25.000,0.015111,49.90,6.69,61.5,0.014613,0.985387,1,1,0.950000,1.160390,0.000000
2.357799,6117.343566,0.420992,15.309280,75.846629,18.000000,0.710207,1.064025,0.000000,8.725758,0.736623,42.000000,1.748409,1.641435,34.977808,0.398461,0.528642,0.141976,25.000,0.127900,244.72,220.44,147.8,0.000000,1.000000,1,1,0.950000,3.009518,0.000000
1.582618,5926.182329,0.407612,10.452377,58.353029,19.923002,0.885974,1.000000,0.279098,8.768162,0.682766,42.389484,1.567813,1.381375,27.709883,0.398877,0.533359,0.145295,25.000,0.153289,147.29,169.55,113.6,0.000000,1.000000,1,1,0.950000,3.067834,0.000000
2.138141,7800.000000,0.350822,10.489052,81.968080,25.700170,0.884646,1.074912,0.000000,8.800000,0.819257,42.000000,1.750000,1.806288,40.248857,-0.001607,0.302718,0.079475,25.000,0.139728,333.95,172.26,200.3,0.000000,1.000000,1,1,0.950000,3.201683,0.000000
1.931178,7410.342080,0.371896,10.727177,58.332490,21.688384,0.942572,1.000000,0.068420,8.673547,0.722916,44.433713,1.659402,1.415405,24.940268,-0.017500,0.000000,0.000000,25.000,0.000000,65.93,0.00,139.2,0.000000,1.000000,1,1,0.950000,0.000000,0.000000
