mode,rating_profile,ring_name,ring_size,tier_mix_kind,active_tier_count,all_three_tiers,n_micro,n_medium,n_large,total_cylinders,rated_kw,highway_l_per_100km,mixed_l_per_100km,ers_passed,ers_total,shortfall_events,score,design_aligned,is_canonical_x12_target,is_reference
phase1_ring,phase1,X8,8,homogeneous_large,1,False,0,0,8,8,480.0,4.988,2.598,7,9,0,-999999993.0,False,False,False
phase1_ring,phase1,X8,8,mixed,2,False,0,1,7,8,460.0,4.735,2.521,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,0,2,6,8,440.0,4.629,2.455,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,0,3,5,8,420.0,4.623,2.414,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,0,4,4,8,400.0,4.623,2.411,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,0,5,3,8,380.0,4.623,2.41,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,0,6,2,8,360.0,4.623,2.409,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,0,7,1,8,340.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X8,8,homogeneous_medium,1,False,0,8,0,8,320.0,4.623,2.408,7,9,0,-999999993.0,False,False,False
phase1_ring,phase1,X8,8,mixed,2,False,1,0,7,8,427.5,4.899,2.571,9,9,0,871.14,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,1,1,6,8,407.5,4.652,2.496,9,9,0,877.08,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,1,2,5,8,387.5,4.583,2.431,9,9,0,879.46,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,1,3,4,8,367.5,4.582,2.4,9,9,0,880.49,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,1,4,3,8,347.5,4.582,2.398,9,9,0,881.49,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,1,5,2,8,327.5,4.582,2.397,9,9,0,882.49,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,1,6,1,8,307.5,4.582,2.396,9,9,0,883.49,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,1,7,0,8,287.5,4.582,2.392,9,9,0,884.49,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,2,0,6,8,375.0,4.811,2.544,9,9,0,875.54,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,2,1,5,8,355.0,4.581,2.471,9,9,0,881.13,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,2,2,4,8,335.0,4.541,2.407,9,9,0,882.93,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,2,3,3,8,315.0,4.541,2.387,9,9,0,883.94,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,2,4,2,8,295.0,4.541,2.384,9,9,0,884.94,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,2,5,1,8,275.0,4.541,2.38,9,9,0,885.94,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,2,6,0,8,255.0,4.541,2.373,9,9,0,886.94,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,3,0,5,8,322.5,4.722,2.517,9,9,0,879.94,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,3,1,4,8,302.5,4.524,2.445,9,9,0,884.9,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,3,2,3,8,282.5,4.5,2.381,9,9,0,886.38,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,3,3,2,8,262.5,4.5,2.367,9,9,0,887.38,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,3,4,1,8,242.5,4.5,2.358,9,9,0,888.38,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,3,5,0,8,222.5,4.5,2.351,9,9,0,889.38,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,4,0,4,8,270.0,4.633,2.485,9,9,0,884.34,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,4,1,3,8,250.0,4.473,2.409,9,9,0,888.54,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,4,2,2,8,230.0,4.459,2.346,9,9,0,889.83,True,False,True
phase1_ring,phase1,X8,8,mixed,3,True,4,3,1,8,210.0,4.459,2.354,9,9,0,890.83,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,4,4,0,8,190.0,4.459,2.364,9,9,0,891.83,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,5,0,3,8,217.5,4.545,2.441,9,9,0,888.72,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,5,1,2,8,197.5,4.425,2.403,9,9,0,892.12,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,5,2,1,8,177.5,4.418,2.351,9,9,1,893.27,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,5,3,0,8,157.5,4.418,2.341,9,9,1,894.27,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,6,0,2,8,165.0,4.463,2.435,9,9,1,892.99,True,False,False
phase1_ring,phase1,X8,8,mixed,3,True,6,1,1,8,145.0,4.382,2.358,8,9,2,-999999992.0,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,6,2,0,8,125.0,4.38,2.304,8,9,2,-999999992.0,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,7,0,1,8,112.5,4.399,2.401,8,9,2,-999999992.0,True,False,False
phase1_ring,phase1,X8,8,mixed,2,False,7,1,0,8,92.5,4.347,2.316,7,9,2,-999999993.0,True,False,False
phase1_ring,phase1,X8,8,homogeneous_micro,1,False,8,0,0,8,60.0,4.071,2.182,6,9,2,-999999994.0,False,False,False
phase1_ring,phase1,X10,10,homogeneous_large,1,False,0,0,10,10,600.0,4.988,2.598,7,9,0,-999999993.0,False,False,False
phase1_ring,phase1,X10,10,mixed,2,False,0,1,9,10,580.0,4.735,2.521,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,0,2,8,10,560.0,4.629,2.455,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,0,3,7,10,540.0,4.623,2.414,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,0,4,6,10,520.0,4.623,2.411,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,0,5,5,10,500.0,4.623,2.41,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,0,6,4,10,480.0,4.623,2.409,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,0,7,3,10,460.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,0,8,2,10,440.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,0,9,1,10,420.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X10,10,homogeneous_medium,1,False,0,10,0,10,400.0,4.623,2.408,7,9,0,-999999993.0,False,False,False
phase1_ring,phase1,X10,10,mixed,2,False,1,0,9,10,547.5,4.899,2.571,9,9,0,861.14,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,1,1,8,10,527.5,4.652,2.496,9,9,0,867.08,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,1,2,7,10,507.5,4.583,2.431,9,9,0,869.46,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,1,3,6,10,487.5,4.582,2.4,9,9,0,870.49,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,1,4,5,10,467.5,4.582,2.398,9,9,0,871.49,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,1,5,4,10,447.5,4.582,2.397,9,9,0,872.49,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,1,6,3,10,427.5,4.582,2.396,9,9,0,873.49,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,1,7,2,10,407.5,4.582,2.395,9,9,0,874.49,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,1,8,1,10,387.5,4.582,2.395,9,9,0,875.49,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,1,9,0,10,367.5,4.582,2.395,9,9,0,876.49,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,2,0,8,10,495.0,4.811,2.544,9,9,0,865.54,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,2,1,7,10,475.0,4.581,2.471,9,9,0,871.13,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,2,2,6,10,455.0,4.541,2.407,9,9,0,872.93,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,2,3,5,10,435.0,4.541,2.387,9,9,0,873.94,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,2,4,4,10,415.0,4.541,2.386,9,9,0,874.94,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,2,5,3,10,395.0,4.541,2.385,9,9,0,875.94,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,2,6,2,10,375.0,4.541,2.384,9,9,0,876.94,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,2,7,1,10,355.0,4.541,2.383,9,9,0,877.94,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,2,8,0,10,335.0,4.541,2.383,9,9,0,878.94,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,3,0,7,10,442.5,4.722,2.517,9,9,0,869.94,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,3,1,6,10,422.5,4.524,2.446,9,9,0,874.9,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,3,2,5,10,402.5,4.5,2.384,9,9,0,876.38,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,3,3,4,10,382.5,4.5,2.375,9,9,0,877.38,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,3,4,3,10,362.5,4.5,2.373,9,9,0,878.38,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,3,5,2,10,342.5,4.5,2.372,9,9,0,879.38,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,3,6,1,10,322.5,4.5,2.371,9,9,0,880.38,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,3,7,0,10,302.5,4.5,2.37,9,9,0,881.38,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,4,0,6,10,390.0,4.633,2.491,9,9,0,874.34,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,4,1,5,10,370.0,4.473,2.421,9,9,0,878.54,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,4,2,4,10,350.0,4.459,2.365,9,9,0,879.83,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,4,3,3,10,330.0,4.459,2.362,9,9,0,880.83,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,4,4,2,10,310.0,4.459,2.361,9,9,0,881.83,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,4,5,1,10,290.0,4.459,2.357,9,9,0,882.83,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,4,6,0,10,270.0,4.459,2.352,9,9,0,883.83,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,5,0,5,10,337.5,4.545,2.464,9,9,0,878.72,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,5,1,4,10,317.5,4.425,2.397,9,9,0,882.12,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,5,2,3,10,297.5,4.418,2.351,9,9,0,883.27,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,5,3,2,10,277.5,4.418,2.344,9,9,0,884.27,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,5,4,1,10,257.5,4.418,2.338,9,9,0,885.27,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,5,5,0,10,237.5,4.418,2.331,9,9,0,886.27,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,6,0,4,10,285.0,4.463,2.436,9,9,0,882.99,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,6,1,3,10,265.0,4.382,2.366,9,9,0,885.61,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,6,2,2,10,245.0,4.38,2.326,9,9,0,886.66,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,6,3,1,10,225.0,4.38,2.317,9,9,0,887.66,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,6,4,0,10,205.0,4.38,2.326,9,9,0,888.66,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,7,0,3,10,232.5,4.399,2.397,9,9,0,886.9,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,7,1,2,10,212.5,4.35,2.326,9,9,0,888.87,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,7,2,1,10,192.5,4.35,2.331,9,9,0,889.88,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,7,3,0,10,172.5,4.35,2.322,9,9,1,890.88,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,8,0,2,10,180.0,4.36,2.392,9,9,1,890.3,True,False,False
phase1_ring,phase1,X10,10,mixed,3,True,8,1,1,10,160.0,4.332,2.322,9,9,1,891.86,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,8,2,0,10,140.0,4.332,2.296,8,9,2,-999999992.0,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,9,0,1,10,127.5,4.34,2.337,8,9,2,-999999992.0,True,False,False
phase1_ring,phase1,X10,10,mixed,2,False,9,1,0,10,107.5,4.323,2.283,8,9,2,-999999992.0,True,False,False
phase1_ring,phase1,X10,10,homogeneous_micro,1,False,10,0,0,10,75.0,4.238,2.179,6,9,2,-999999994.0,False,False,False
phase1_ring,phase1,X12,12,homogeneous_large,1,False,0,0,12,12,720.0,4.988,2.598,7,9,0,-999999993.0,False,False,False
phase1_ring,phase1,X12,12,mixed,2,False,0,1,11,12,700.0,4.735,2.521,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,0,2,10,12,680.0,4.629,2.455,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,0,3,9,12,660.0,4.623,2.414,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,0,4,8,12,640.0,4.623,2.411,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,0,5,7,12,620.0,4.623,2.41,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,0,6,6,12,600.0,4.623,2.409,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,0,7,5,12,580.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,0,8,4,12,560.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,0,9,3,12,540.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,0,10,2,12,520.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,0,11,1,12,500.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X12,12,homogeneous_medium,1,False,0,12,0,12,480.0,4.623,2.408,7,9,0,-999999993.0,True,True,False
phase1_ring,phase1,X12,12,mixed,2,False,1,0,11,12,667.5,4.899,2.571,9,9,0,851.14,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,1,1,10,12,647.5,4.652,2.496,9,9,0,857.08,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,1,2,9,12,627.5,4.583,2.431,9,9,0,859.46,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,1,3,8,12,607.5,4.582,2.4,9,9,0,860.49,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,1,4,7,12,587.5,4.582,2.398,9,9,0,861.49,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,1,5,6,12,567.5,4.582,2.397,9,9,0,862.49,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,1,6,5,12,547.5,4.582,2.396,9,9,0,863.49,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,1,7,4,12,527.5,4.582,2.395,9,9,0,864.49,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,1,8,3,12,507.5,4.582,2.395,9,9,0,865.49,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,1,9,2,12,487.5,4.582,2.395,9,9,0,866.49,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,1,10,1,12,467.5,4.582,2.395,9,9,0,867.49,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,1,11,0,12,447.5,4.582,2.395,9,9,0,868.49,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,2,0,10,12,615.0,4.811,2.544,9,9,0,855.54,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,2,1,9,12,595.0,4.581,2.471,9,9,0,861.13,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,2,2,8,12,575.0,4.541,2.407,9,9,0,862.93,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,2,3,7,12,555.0,4.541,2.387,9,9,0,863.94,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,2,4,6,12,535.0,4.541,2.386,9,9,0,864.94,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,2,5,5,12,515.0,4.541,2.385,9,9,0,865.94,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,2,6,4,12,495.0,4.541,2.384,9,9,0,866.94,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,2,7,3,12,475.0,4.541,2.383,9,9,0,867.94,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,2,8,2,12,455.0,4.541,2.383,9,9,0,868.94,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,2,9,1,12,435.0,4.541,2.383,9,9,0,869.94,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,2,10,0,12,415.0,4.541,2.383,9,9,0,870.94,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,3,0,9,12,562.5,4.722,2.517,9,9,0,859.94,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,3,1,8,12,542.5,4.524,2.446,9,9,0,864.9,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,3,2,7,12,522.5,4.5,2.384,9,9,0,866.38,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,3,3,6,12,502.5,4.5,2.375,9,9,0,867.38,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,3,4,5,12,482.5,4.5,2.373,9,9,0,868.38,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,3,5,4,12,462.5,4.5,2.372,9,9,0,869.38,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,3,6,3,12,442.5,4.5,2.371,9,9,0,870.38,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,3,7,2,12,422.5,4.5,2.37,9,9,0,871.38,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,3,8,1,12,402.5,4.5,2.37,9,9,0,872.38,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,3,9,0,12,382.5,4.5,2.37,9,9,0,873.38,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,4,0,8,12,510.0,4.633,2.491,9,9,0,864.34,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,4,1,7,12,490.0,4.473,2.421,9,9,0,868.54,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,4,2,6,12,470.0,4.459,2.365,9,9,0,869.83,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,4,3,5,12,450.0,4.459,2.362,9,9,0,870.83,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,4,4,4,12,430.0,4.459,2.361,9,9,0,871.83,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,4,5,3,12,410.0,4.459,2.359,9,9,0,872.83,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,4,6,2,12,390.0,4.459,2.358,9,9,0,873.83,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,4,7,1,12,370.0,4.459,2.358,9,9,0,874.83,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,4,8,0,12,350.0,4.459,2.358,9,9,0,875.83,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,5,0,7,12,457.5,4.545,2.464,9,9,0,868.72,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,5,1,6,12,437.5,4.425,2.397,9,9,0,872.12,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,5,2,5,12,417.5,4.418,2.352,9,9,0,873.27,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,5,3,4,12,397.5,4.418,2.349,9,9,0,874.27,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,5,4,3,12,377.5,4.418,2.348,9,9,0,875.27,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,5,5,2,12,357.5,4.418,2.347,9,9,0,876.27,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,5,6,1,12,337.5,4.418,2.346,9,9,0,877.27,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,5,7,0,12,317.5,4.418,2.346,9,9,0,878.27,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,6,0,6,12,405.0,4.463,2.439,9,9,0,872.99,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,6,1,5,12,385.0,4.382,2.373,9,9,0,875.61,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,6,2,4,12,365.0,4.38,2.34,9,9,0,876.66,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,6,3,3,12,345.0,4.38,2.337,9,9,0,877.66,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,6,4,2,12,325.0,4.38,2.336,9,9,0,878.66,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,6,5,1,12,305.0,4.38,2.335,9,9,0,879.66,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,6,6,0,12,285.0,4.38,2.331,9,9,0,880.66,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,7,0,5,12,352.5,4.399,2.415,9,9,0,876.9,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,7,1,4,12,332.5,4.35,2.351,9,9,0,878.87,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,7,2,3,12,312.5,4.35,2.328,9,9,0,879.88,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,7,3,2,12,292.5,4.35,2.324,9,9,0,880.88,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,7,4,1,12,272.5,4.35,2.319,9,9,0,881.88,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,7,5,0,12,252.5,4.35,2.312,9,9,0,882.88,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,8,0,4,12,300.0,4.36,2.391,9,9,0,880.3,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,8,1,3,12,280.0,4.332,2.325,9,9,0,881.86,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,8,2,2,12,260.0,4.332,2.308,9,9,0,882.86,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,8,3,1,12,240.0,4.332,2.299,9,9,0,883.86,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,8,4,0,12,220.0,4.332,2.291,9,9,0,884.86,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,9,0,3,12,247.5,4.34,2.355,9,9,0,883.32,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,9,1,2,12,227.5,4.323,2.289,9,9,0,884.67,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,9,2,1,12,207.5,4.323,2.296,9,9,0,885.67,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,9,3,0,12,187.5,4.323,2.305,9,9,0,886.67,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,10,0,2,12,195.0,4.326,2.351,9,9,0,886.23,True,False,False
phase1_ring,phase1,X12,12,mixed,3,True,10,1,1,12,175.0,4.316,2.294,9,9,1,887.43,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,10,2,0,12,155.0,4.316,2.284,9,9,1,888.43,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,11,0,1,12,142.5,4.315,2.306,8,9,2,-999999992.0,True,False,False
phase1_ring,phase1,X12,12,mixed,2,False,11,1,0,12,122.5,4.311,2.247,8,9,2,-999999992.0,True,False,False
phase1_ring,phase1,X12,12,homogeneous_micro,1,False,12,0,0,12,90.0,4.302,2.212,6,9,2,-999999994.0,False,False,False
phase1_ring,phase1,X14,14,homogeneous_large,1,False,0,0,14,14,840.0,4.988,2.598,7,9,0,-999999993.0,False,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,1,13,14,820.0,4.735,2.521,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,2,12,14,800.0,4.629,2.455,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,3,11,14,780.0,4.623,2.414,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,4,10,14,760.0,4.623,2.411,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,5,9,14,740.0,4.623,2.41,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,6,8,14,720.0,4.623,2.409,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,7,7,14,700.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,8,6,14,680.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,9,5,14,660.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,10,4,14,640.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,11,3,14,620.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,12,2,14,600.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,mixed,2,False,0,13,1,14,580.0,4.623,2.408,7,9,0,-999999993.0,True,False,False
phase1_ring,phase1,X14,14,homogeneous_medium,1,False,0,14,0,14,560.0,4.623,2.408,7,9,0,-999999993.0,False,False,False
phase1_ring,phase1,X14,14,mixed,2,False,1,0,13,14,787.5,4.899,2.571,9,9,0,841.14,True,False,False
phase1_ring,phase1,X14,14,mixed,3,True,1,1,12,14,767.5,4.652,2.496,9,9,0,847.08,True,False,False
phase1_ring,phase1,X14,14,mixed,3,True,1,2,11,14,747.5,4.583,2.431,9,9,0,849.46,True,False,False
phase1_ring,phase1,X14,14,mixed,3,True,1,3,10,14,727.5,4.582,2.4,9,9,0,850.49,True,False,False
phase1_ring,phase1,X14,14,mixed,3,True,1,4,9,14,707.5,4.582,2.398,9,9,0,851.49,True,False,False
phase1_ring,phase1,X14,14,mixed,3,True,1,5,8,14,687.5,4.582,2.397,9,9,0,852.49,True,False,False
phase1_ring,phase1,X14,14,mixed,3,True,1,6,7,14,667.5,4.582,2.396,9,9,0,853.49,True,False,False
phase1_ring,phase1,X14,14,mixed,3,True,1,7,6,14,647.5,4.582,2.395,9,9,0,854.49,True,False,False
phase1_ring,phase1,X14,14,mixed,3,True,1,8,5,14,627.5,4.582,2.395,9,9,0,855.49,True,False,False
phase1_ring,phase1,X14,14,mixed,3,True,1,9,4,14,607.5,4.582,2.395,9,9,0,856.49,True,False,False
